#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
48 0.246243 19.4412 23.6626 1.5282 17.913 0.257848 2.37453e+07 5.26292e+06 2.75819e+06 177.901 2470.85 336443 30.5429 0.749466 1.19e+13 6.21918e+12 0 0 524.839 418.919 0.0285574 0.0227942 0.00146891 0.000963298 11.5
49 0.257848 19.4349 23.4172 1.52347 17.9114 0.27 2.60109e+07 5.73481e+06 3.02912e+06 204.169 2469.44 336315 35.0679 0.749039 1.18628e+13 6.19971e+12 0 0 575.276 456.036 0.0285476 0.0226304 0.00146889 0.0009664 11.5
50 0.27 19.4282 23.1673 1.51853 17.9097 0.282725 2.84915e+07 6.2467e+06 3.32647e+06 234.309 2467.97 336181 40.2635 0.74859 1.18239e+13 6.1794e+12 0 0 630.552 496.331 0.0285374 0.0224628 0.00146886 0.000969591 11.5
51 0.282725 19.4213 22.9077 1.51337 17.9079 0.296049 3.12071e+07 6.8017e+06 3.65282e+06 268.894 2466.43 336041 46.2286 0.748124 1.17834e+13 6.1582e+12 0 0 691.127 539.96 0.0285267 0.0222872 0.00146883 0.000972913 11.5
52 0.296049 19.4141 22.6433 1.50799 17.9061 0.310001 3.41798e+07 7.40321e+06 4.01103e+06 308.577 2464.82 335895 53.0776 0.747633 1.1741e+13 6.13608e+12 0 0 757.509 587.277 0.0285155 0.0221073 0.00146881 0.000976331 11.5
53 0.310001 19.4065 22.3706 1.50238 17.9042 0.324611 3.74338e+07 8.05482e+06 4.4042e+06 354.107 2463.13 335742 60.9411 0.747124 1.16969e+13 6.11301e+12 0 0 830.253 638.487 0.0285039 0.0219202 0.00146878 0.000979867 11.5
54 0.324611 19.3987 22.0928 1.49652 17.9021 0.33991 4.09954e+07 8.76041e+06 4.83579e+06 406.346 2461.37 335582 69.9697 0.746591 1.16508e+13 6.08895e+12 0 0 909.966 693.959 0.0284917 0.0217284 0.00146875 0.000983507 11.5
55 0.33991 19.3904 21.8062 1.49042 17.9 0.355929 4.48934e+07 9.52405e+06 5.30955e+06 466.279 2459.53 335414 80.3362 0.74603 1.16028e+13 6.06385e+12 0 0 997.314 753.923 0.028479 0.0215288 0.00146872 0.000987278 11.5
56 0.355929 19.3819 21.5135 1.48405 17.8978 0.372704 4.9159e+07 1.03501e+07 5.82965e+06 535.038 2457.6 335239 92.238 0.745448 1.15528e+13 6.03768e+12 0 0 1093.03 818.767 0.0284658 0.0213233 0.00146868 0.000991156 11.5
57 0.372704 19.3729 21.214 1.47741 17.8955 0.390269 5.38267e+07 1.12433e+07 6.40064e+06 613.919 2455.59 335056 105.903 0.744837 1.15006e+13 6.01041e+12 0 0 1197.9 888.835 0.0284521 0.0211113 0.00146865 0.00099516 11.5
58 0.390269 19.3636 20.9069 1.47049 17.8931 0.408662 5.89338e+07 1.22084e+07 7.02752e+06 704.408 2453.49 334865 121.593 0.744199 1.14462e+13 5.98198e+12 0 0 1312.81 964.459 0.0284377 0.0208919 0.00146861 0.000999282 11.5
59 0.408662 19.3539 20.5938 1.46328 17.8906 0.427921 6.45211e+07 1.32509e+07 7.71582e+06 808.211 2451.29 334664 139.608 0.74353 1.13895e+13 5.95236e+12 0 0 1438.71 1046.1 0.0284227 0.0206664 0.00146858 0.00100352 11.5
60 0.427921 19.3438 20.2741 1.45577 17.888 0.448088 7.06331e+07 1.43761e+07 8.47157e+06 927.281 2448.99 334455 160.292 0.742832 1.13305e+13 5.92151e+12 0 0 1576.64 1134.11 0.0284071 0.0204338 0.00146854 0.00100788 11.5
61 0.448088 19.3332 19.9452 1.44795 17.8853 0.469206 7.73185e+07 1.55899e+07 9.30146e+06 1063.86 2446.59 334236 184.04 0.742103 1.1269e+13 5.88938e+12 0 0 1727.77 1228.82 0.0283908 0.0201921 0.0014685 0.00101238 11.5
62 0.469206 19.3222 19.6107 1.4398 17.8824 0.491319 8.46301e+07 1.68985e+07 1.02128e+07 1220.51 2444.08 334008 211.305 0.741344 1.1205e+13 5.85592e+12 0 0 1893.33 1330.81 0.0283739 0.0199439 0.00146846 0.00101699 11.5
63 0.491319 19.3108 19.254 1.43132 17.8795 0.514474 9.26258e+07 1.83072e+07 1.12136e+07 1400.17 2441.45 333769 242.611 0.740548 1.11383e+13 5.82109e+12 0 0 2074.7 1439.43 0.0283563 0.0196736 0.00146842 0.00102179 11.5
64 0.514474 19.2989 18.8681 1.42249 17.8764 0.538721 1.01368e+08 1.98209e+07 1.23128e+07 1606.22 2438.71 333519 278.555 0.739717 1.1069e+13 5.78485e+12 0 0 2273.39 1554.3 0.0283379 0.0193744 0.00146837 0.00102683 11.5
65 0.538721 19.2864 18.4771 1.4133 17.8731 0.56411 1.10926e+08 2.14462e+07 1.35201e+07 1842.53 2435.85 333258 319.824 0.738847 1.09968e+13 5.74715e+12 0 0 2491.04 1677.31 0.0283188 0.0190681 0.00146833 0.00103198 11.5
66 0.56411 19.2735 18.0812 1.40375 17.8698 0.590696 1.21375e+08 2.31902e+07 1.48462e+07 2113.5 2432.86 332985 367.208 0.73794 1.09218e+13 5.70794e+12 0 0 2729.46 1808.92 0.0282989 0.0187548 0.00146828 0.00103725 11.5
67 0.590696 19.2601 17.6816 1.39381 17.8663 0.618534 1.32794e+08 2.50601e+07 1.63029e+07 2424.23 2429.74 332700 421.609 0.736996 1.08438e+13 5.66717e+12 0 0 2990.61 1949.66 0.0282782 0.0184353 0.00146823 0.00104263 11.5
68 0.618534 19.2461 17.2776 1.38348 17.8626 0.647685 1.45274e+08 2.70636e+07 1.79032e+07 2780.51 2426.48 332402 484.072 0.736006 1.07627e+13 5.6248e+12 0 0 3276.64 2099.91 0.0282567 0.018109 0.00146818 0.00104812 11.5
69 0.647685 19.2316 16.8693 1.37275 17.8588 0.678209 1.5891e+08 2.92085e+07 1.96614e+07 3189 2423.07 332091 555.791 0.734971 1.06785e+13 5.58078e+12 0 0 3589.92 2260.12 0.0282344 0.0177757 0.00146813 0.00105373 11.5
70 0.678209 19.2165 16.4572 1.3616 17.8549 0.710172 1.73807e+08 3.15029e+07 2.15931e+07 3657.32 2419.52 331767 638.132 0.733895 1.0591e+13 5.53506e+12 0 0 3933.03 2430.77 0.0282112 0.0174356 0.00146807 0.00105945 11.5
71 0.710172 19.2008 16.0424 1.35002 17.8507 0.743642 1.9008e+08 3.39552e+07 2.37157e+07 4194.2 2415.81 331427 732.673 0.732769 1.05002e+13 5.4876e+12 0 0 4308.8 2612.39 0.028187 0.0170896 0.00146802 0.00106528 11.5
72 0.743642 19.1845 15.6254 1.33801 17.8465 0.778689 2.07851e+08 3.65742e+07 2.60482e+07 4809.63 2411.93 331073 841.221 0.731595 1.04059e+13 5.43834e+12 0 0 4720.31 2805.5 0.028162 0.016738 0.00146796 0.0010712 11.5
73 0.778689 19.1675 15.2069 1.32554 17.842 0.815387 2.27256e+08 3.9369e+07 2.86115e+07 5515.06 2407.89 330703 965.854 0.730366 1.03082e+13 5.38724e+12 0 0 5170.93 3010.61 0.028136 0.0163813 0.0014679 0.00107723 11.5
74 0.815387 19.15 14.7863 1.31261 17.8374 0.853815 2.4844e+08 4.23486e+07 3.14288e+07 6323.58 2403.67 330317 1108.95 0.729088 1.02068e+13 5.33426e+12 0 0 5664.38 3228.04 0.028109 0.0160189 0.00146784 0.00108336 11.5
75 0.853815 19.1317 14.3641 1.29921 17.8325 0.894054 2.71563e+08 4.55225e+07 3.45254e+07 7250.19 2399.27 329913 1273.24 0.727754 1.01017e+13 5.27935e+12 0 0 6204.69 3458.14 0.0280811 0.0156508 0.00146777 0.00108958 11.5
76 0.894054 19.1128 13.9417 1.28532 17.8275 0.936189 2.96796e+08 4.89002e+07 3.79292e+07 8312.04 2394.68 329493 1461.88 0.726363 9.99289e+12 5.22247e+12 0 0 6796.28 3701.57 0.0280521 0.0152785 0.00146771 0.00109588 11.5
77 0.936189 19.0933 13.5198 1.27094 17.8223 0.980311 3.24328e+08 5.24917e+07 4.16712e+07 9528.77 2389.9 329053 1678.46 0.724909 9.8802e+12 5.16358e+12 0 0 7443.99 3958.79 0.028022 0.0149024 0.00146764 0.00110227 11.5
78 0.980311 19.073 13.0982 1.25605 17.8169 1.02651 3.54359e+08 5.63069e+07 4.57851e+07 10922.8 2384.91 328595 1927.13 0.723397 9.76359e+12 5.10263e+12 0 0 8153.12 4230.02 0.0279909 0.0145223 0.00146757 0.00110873 11.5
79 1.02651 19.052 12.6772 1.24065 17.8113 1.07489 3.87109e+08 6.03557e+07 5.03084e+07 12520 2379.7 328117 2212.64 0.721819 9.64298e+12 5.0396e+12 0 0 8929.43 4515.49 0.0279587 0.0141383 0.0014675 0.00111526 11.5
80 1.07489 19.0302 12.2572 1.22473 17.8055 1.12555 4.22817e+08 6.46481e+07 5.52823e+07 14349.5 2374.28 327618 2540.45 0.720173 9.51831e+12 4.97445e+12 0 0 9779.26 4815.45 0.0279254 0.0137509 0.00146742 0.00112186 11.5
81 1.12555 19.0077 11.839 1.20828 17.7995 1.17859 4.6174e+08 6.9194e+07 6.07521e+07 16445.2 2368.63 327098 2916.82 0.71846 9.38953e+12 4.90714e+12 0 0 10709.5 5130.15 0.027891 0.0133605 0.00146735 0.00112852 11.5
82 1.17859 18.9845 11.4233 1.19129 17.7932 1.23414 5.04156e+08 7.40035e+07 6.67677e+07 18845.3 2362.74 326556 3348.97 0.716673 9.25657e+12 4.83766e+12 0 0 11727.8 5459.81 0.0278554 0.0129679 0.00146727 0.00113522 11.5
83 1.23414 18.9605 11.0102 1.17375 17.7867 1.2923 5.50365e+08 7.90863e+07 7.33842e+07 21593.8 2356.61 325991 3845.13 0.714813 9.1194e+12 4.76597e+12 0 0 12842.3 5804.39 0.0278187 0.0125733 0.00146719 0.00114197 11.5
84 1.2923 18.9357 10.5999 1.15567 17.78 1.35321 6.00694e+08 8.44518e+07 8.06622e+07 24741 2350.22 325402 4414.8 0.712875 8.97797e+12 4.69206e+12 0 0 14062.1 6163.6 0.0277808 0.0121766 0.00146711 0.00114875 11.5
85 1.35321 18.9102 10.1928 1.13704 17.7731 1.41698 6.55493e+08 9.01089e+07 8.86685e+07 28344.3 2343.57 324787 5068.86 0.710859 8.83227e+12 4.61591e+12 0 0 15397.1 6537.25 0.0277417 0.0117785 0.00146702 0.00115557 11.5
86 1.41698 18.8838 9.78985 1.11785 17.766 1.48376 7.15142e+08 9.60667e+07 9.74769e+07 32469.1 2336.65 324148 5819.84 0.70876 8.68228e+12 4.53752e+12 0 0 16858.1 6925.26 0.0277014 0.0113797 0.00146694 0.0011624 11.5
87 1.48376 18.8567 9.39143 1.09811 17.7586 1.55369 7.80049e+08 1.02333e+08 1.07169e+08 37190.5 2329.45 323481 6682.06 0.706576 8.52798e+12 4.45688e+12 0 0 18456.8 7327.17 0.0276599 0.0109807 0.00146685 0.00116922 11.5
88 1.55369 18.8288 8.99755 1.07782 17.7509 1.62691 8.50653e+08 1.08916e+08 1.17833e+08 42593.9 2321.96 322787 7672.02 0.704303 8.3694e+12 4.37401e+12 0 0 20206.3 7742.09 0.0276173 0.0105816 0.00146676 0.00117605 11.5
89 1.62691 18.8 8.60857 1.05697 17.7431 1.70358 9.27431e+08 1.15823e+08 1.29568e+08 48777.1 2314.16 322065 8808.68 0.701938 8.20656e+12 4.2889e+12 0 0 22120.6 8169.16 0.0275734 0.0101829 0.00146667 0.00118288 11.5
90 1.70358 18.7705 8.22544 1.03557 17.735 1.78387 1.01089e+09 1.23058e+08 1.42483e+08 55851.4 2306.06 321312 10113.7 0.69948 8.03948e+12 4.20158e+12 0 0 24215.1 8607.77 0.0275284 0.00978552 0.00146657 0.00118967 11.5
91 1.78387 18.7402 7.84826 1.01364 17.7266 1.86794 1.10158e+09 1.30628e+08 1.56698e+08 63944.2 2297.64 320529 11612.1 0.696925 7.86823e+12 4.11208e+12 0 0 26506.8 9056.51 0.0274821 0.00938976 0.00146648 0.00119641 11.5
92 1.86794 18.7092 7.4772 0.99117 17.718 1.95598 1.20009e+09 1.38535e+08 1.72345e+08 73200.6 2288.89 319715 13332.5 0.694272 7.69287e+12 4.02044e+12 0 0 29014 9513.76 0.0274348 0.00899593 0.00146638 0.00120311 11.5
93 1.95598 18.6774 7.1129 0.968181 17.7092 2.04816 1.30705e+09 1.46784e+08 1.89568e+08 83786.1 2279.8 318868 15307.7 0.691515 7.51349e+12 3.92669e+12 0 0 31757 9978.1 0.0273863 0.00860481 0.00146628 0.00120975 11.5
94 2.04816 18.6448 6.75574 0.944685 17.7002 2.14469 1.42314e+09 1.55373e+08 2.08529e+08 95889.5 2270.36 317987 17575.6 0.688651 7.3302e+12 3.8309e+12 0 0 34757.7 10447.6 0.0273366 0.00821697 0.00146618 0.0012163 11.5
95 2.14469 18.6116 6.40587 0.920697 17.6909 2.24576 1.54908e+09 1.64304e+08 2.29404e+08 109726 2260.56 317072 20179.5 0.685679 7.14313e+12 3.73313e+12 0 0 38040.4 10920 0.0272859 0.00783277 0.00146607 0.00122275 11.5
96 2.24576 18.5776 6.06388 0.896236 17.6814 2.3516 1.68566e+09 1.73573e+08 2.52387e+08 125541 2250.39 316120 23620.8 0.669542 6.95242e+12 3.63346e+12 0 0 41631.3 11393 0.0272341 0.00745298 0.00146596 0.00122908 11.5
97 2.3516 18.543 5.72987 0.871325 17.6717 2.46243 1.83369e+09 1.83177e+08 2.77694e+08 143614 2239.84 315132 27256.7 0.66307 6.75825e+12 3.53199e+12 0 0 45559.4 11863.5 0.0271814 0.00707796 0.00146585 0.00123527 11.5
98 2.46243 18.5078 5.40428 0.845988 17.6618 2.57848 1.99407e+09 1.9311e+08 3.0556e+08 164264 2228.91 314105 31458.6 0.656399 6.5608e+12 3.4288e+12 0 0 49856.1 12328.9 0.0271276 0.00670839 0.00146574 0.00124131 11.5
99 2.57848 18.472 5.08749 0.820254 17.6517 2.7 2.16775e+09 2.03362e+08 3.36246e+08 187852 2217.57 313039 36316.3 0.649519 6.36031e+12 3.32402e+12 0 0 54556.1 12785.9 0.027073 0.00634492 0.00146563 0.00124716 11.5
100 2.7 18.4356 4.77963 0.794152 17.6415 2.82725 2.35571e+09 2.13923e+08 3.70039e+08 214791 2205.83 311933 41933.4 0.642432 6.15701e+12 3.21777e+12 0 0 59696.9 13230.8 0.0270175 0.00598795 0.00146551 0.00125281 11.5
101 2.82725 18.3988 4.48112 0.767719 17.6311 2.96049 2.55905e+09 2.24779e+08 4.07255e+08 245551 2193.67 310786 48430.8 0.635134 5.95117e+12 3.11019e+12 0 0 65320.1 13659.8 0.0269613 0.00563818 0.00146538 0.00125821 11.5
102 2.96049 18.3615 4.19205 0.74099 17.6205 3.10001 2.77889e+09 2.35915e+08 4.48241e+08 280666 2181.09 309596 55948.3 0.627627 5.74309e+12 3.00144e+12 0 0 71470.8 14068.7 0.0269043 0.00529599 0.00146526 0.00126334 11.5
103 3.10001 18.3239 3.91277 0.714009 17.6098 3.24611 3.01645e+09 2.47312e+08 4.93381e+08 320742 2168.07 308363 64648.7 0.619909 5.53307e+12 2.89169e+12 0 0 78198.5 14453.3 0.0268467 0.00496204 0.00146513 0.00126816 11.5
104 3.24611 18.2859 3.64336 0.686818 17.5991 3.3991 3.273e+09 2.58948e+08 5.43096e+08 366470 2154.6 307085 74721.7 0.611977 5.32148e+12 2.7811e+12 0 0 85557.4 14808.7 0.0267887 0.00463672 0.00146499 0.00127265 11.5
105 3.3991 18.2477 3.38407 0.659466 17.5883 3.55929 3.54989e+09 2.70799e+08 5.97852e+08 418634 2140.68 305761 86387 0.603837 5.10867e+12 2.66988e+12 0 0 93606.8 15130.3 0.0267301 0.00432057 0.00146485 0.00127674 11.5
106 3.55929 18.2095 3.13501 0.632002 17.5774 3.72704 3.84857e+09 2.82837e+08 6.58159e+08 478124 2126.3 304390 99901.2 0.595484 4.89503e+12 2.55824e+12 0 0 102412 15412.9 0.0266713 0.004014 0.00146469 0.00128038 11.5
107 3.72704 18.1711 2.89626 0.604482 17.5666 3.90269 4.17053e+09 2.95031e+08 7.2458e+08 545950 2111.46 302972 115562 0.586926 4.681e+12 2.44638e+12 0 0 112044 15651.2 0.0266122 0.00371743 0.00146453 0.00128353 11.5
108 3.90269 18.1328 2.66793 0.576961 17.5559 4.08662 4.51737e+09 3.07347e+08 7.97735e+08 623260 2096.14 301504 133717 0.57816 4.467e+12 2.33454e+12 0 0 122580 15840.1 0.026553 0.00343124 0.00146436 0.0012861 11.5
109 4.08662 18.0947 2.45004 0.549499 17.5452 4.27921 4.89076e+09 3.19749e+08 8.78302e+08 711355 2080.34 299987 154772 0.569189 4.2535e+12 2.22296e+12 0 0 134107 15973.9 0.0264938 0.00315576 0.00146418 0.00128804 11.5
110 4.27921 18.0569 2.2426 0.522158 17.5347 4.48088 5.29246e+09 3.32196e+08 9.67033e+08 811709 2064.05 298420 179198 0.560018 4.04098e+12 2.11189e+12 0 0 146718 16047.2 0.0264348 0.00289129 0.00146398 0.00128926 11.5
111 4.48088 18.0194 2.04559 0.495001 17.5244 4.69206 5.72432e+09 3.44644e+08 1.06475e+09 925995 2047.28 296800 207546 0.550652 3.82993e+12 2.00159e+12 0 0 160515 16054.6 0.026376 0.0026381 0.00146376 0.00128965 11.5
112 4.69206 17.9826 1.85897 0.468094 17.5145 4.91319 6.18825e+09 3.57049e+08 1.17236e+09 1.05611e+06 2030 295129 240458 0.541094 3.62087e+12 1.89234e+12 0 0 175612 15990.8 0.0263177 0.00239642 0.00146351 0.00128911 11.5
113 4.91319 17.9465 1.68264 0.441505 17.505 5.14474 6.68628e+09 3.6936e+08 1.29086e+09 1.20418e+06 2012.23 293404 278684 0.53135 3.41433e+12 1.78439e+12 0 0 192131 15850.9 0.0262598 0.00216644 0.00146323 0.00128752 11.5
114 5.14474 17.9114 1.51654 0.415304 17.4961 5.38721 7.22049e+09 3.81526e+08 1.42134e+09 1.37266e+06 1993.96 291625 323103 0.521424 3.21085e+12 1.67805e+12 0 0 210208 15630.4 0.0262025 0.00194834 0.00146289 0.00128472 11.5
115 5.38721 17.8777 1.36055 0.389562 17.4882 5.6411 7.79309e+09 3.93494e+08 1.56502e+09 1.56427e+06 1975.18 289791 374734 0.511328 3.01101e+12 1.57361e+12 0 0 229991 15325.7 0.0261459 0.00174227 0.00146249 0.00128056 11.5
116 5.6411 17.8461 1.21454 0.364356 17.4817 5.90696 8.40632e+09 4.05209e+08 1.72321e+09 1.78212e+06 1955.9 287902 434777 0.501068 2.81544e+12 1.4714e+12 0 0 251641 14933.8 0.0260901 0.00154833 0.00146195 0.00127483 11.5
117 5.90696 17.8177 1.07836 0.339776 17.4779 6.18534 9.06255e+09 4.16613e+08 1.89741e+09 2.02972e+06 1936.12 285957 504634 0.490649 2.62487e+12 1.3718e+12 0 0 275334 14452.3 0.0260348 0.00136657 0.00146118 0.00126727 11.5
118 6.18534 17.7949 0.95178 0.315926 17.479 6.47685 9.76419e+09 4.2765e+08 2.08925e+09 2.31102e+06 1915.83 283957 585941 0.480086 2.44023e+12 1.27531e+12 0 0 301258 13879.6 0.0259796 0.00119694 0.00145994 0.00125758 11.5
119 6.47685 17.7826 0.83454 0.292944 17.4896 6.78209 1.05138e+10 4.38261e+08 2.30063e+09 2.6305e+06 1895.05 281899 680624 0.469384 2.26279e+12 1.18258e+12 0 0 329609 13214.6 0.0259235 0.00103932 0.0014578 0.00124538 11.5
120 6.78209 17.7888 0.726297 0.271004 17.5178 7.10172 1.13138e+10 4.48386e+08 2.53374e+09 2.99318e+06 1873.77 279785 824765 0.439745 2.09423e+12 1.09448e+12 0 0 360588 12456.9 0.0258645 0.000893519 0.00145398 0.00123024 11.5
121 7.10172 17.827 0.626636 0.250328 17.5767 7.43642 1.21671e+10 4.57965e+08 2.79124e+09 3.40476e+06 1851.99 277613 963327 0.427249 1.93671e+12 1.01216e+12 0 0 394383 11606.6 0.0257995 0.000759271 0.00144721 0.00121166 11.5
122 7.43642 17.9177 0.535042 0.231185 17.6865 7.78689 1.30762e+10 4.66933e+08 3.0765e+09 3.87164e+06 1829.74 275384 1.12584e+06 0.414692 1.79277e+12 9.36934e+11 0 0 431158 10664.2 0.0257235 0.000636243 0.00143565 0.00118915 11.5
123 7.78689 18.0888 0.45091 0.2139 17.8749 8.15387 1.40439e+10 4.7522e+08 3.39389e+09 4.40103e+06 1807 273098 1.31657e+06 0.402097 1.66493e+12 8.70126e+11 0 0 471039 9631.2 0.0256301 0.000524051 0.0014169 0.00116221 11.5
124 8.15387 18.3761 0.37354 0.198874 18.1772 8.53815 1.50731e+10 4.82748e+08 3.74921e+09 5.00104e+06 1783.8 270755 1.54056e+06 0.389478 1.55507e+12 8.12707e+11 0 0 514101 8509.13 0.0255118 0.000422259 0.00138832 0.00113042 11.5
125 8.53815 18.8212 0.302149 0.186593 18.6346 8.94054 1.61666e+10 4.89424e+08 4.15024e+09 5.68081e+06 1760.13 268355 1.80379e+06 0.376856 1.46371e+12 7.64964e+11 0 0 560376 7299.97 0.0253614 0.000330381 0.00134749 0.00109344 11.5
126 8.94054 19.4691 0.235838 0.177562 19.2915 9.36189 1.73273e+10 4.95138e+08 4.60729e+09 6.45059e+06 1736.02 265899 2.11335e+06 0.364249 1.39007e+12 7.26476e+11 0 0 609872 6005.35 0.0251728 0.000247874 0.00129297 0.00105104 11.5
127 9.36189 20.3637 0.173672 0.172147 20.1916 9.80311 1.85582e+10 4.99751e+08 5.13389e+09 7.32193e+06 1711.47 263386 2.47767e+06 0.351675 1.33281e+12 6.96551e+11 0 0 662611 4626.39 0.0249432 0.000174155 0.00122488 0.00100278 11.5
128 9.80311 21.5444 0.114552 0.17044 21.3739 10.2651 1.98622e+10 5.03088e+08 5.74743e+09 8.30776e+06 1686.5 260818 2.90672e+06 0.339156 1.29118e+12 6.74796e+11 0 0 718669 3163.41 0.024673 0.000108605 0.00114522 0.000948085 11.5
129 10.2651 23.0408 0.0570229 0.172239 22.8686 10.7489 2.12422e+10 5.04909e+08 6.46971e+09 9.42262e+06 1661.13 258196 3.41242e+06 0.326705 1.26577e+12 6.61514e+11 0 0 778231 1615.23 0.024367 5.05742e-05 0.00105756 0.00088691 11.5
130 10.7489 24.7956 0.00453364 0.145409 24.6502 11.2555 2.27013e+10 5.05068e+08 7.32492e+09 1.06828e+07 1635.36 255519 4.00885e+06 0.314347 0 0 0 0 840200 0 0.0239925 0 0.000967612 0 11.5
131 11.2555 20.9386 0 0 20.9386 11.7859 2.42424e+10 5.05068e+08 8.11634e+09 1.21065e+07 1609.23 252789 4.71286e+06 0.302098 0 0 0 0 782081 0 0.0203678 0 0.000972741 0 11.5
132 11.7859 17.5687 0 0 17.5687 12.3414 2.58685e+10 5.05068e+08 8.84403e+09 1.37143e+07 1582.74 250007 5.50289e+06 0.292168 0 0 0 0 723161 0 0.0171763 0 0.000977663 0 11.5
133 12.3414 14.6427 0 0 14.6427 12.923 2.75824e+10 5.05068e+08 9.50865e+09 1.5529e+07 1555.91 247175 6.36152e+06 0.28526 0 0 0 0 664060 0 0.0143847 0 0.000982383 0 11.5
134 12.923 12.1187 0 0 12.1187 13.5321 2.93869e+10 5.05068e+08 1.01114e+10 1.75762e+07 1528.78 244292 7.3556e+06 0.278319 0 0 0 0 605390 0 0.0119599 0 0.000986903 0 11.5
135 13.5321 9.95638 0 0 9.95638 14.1698 3.1285e+10 5.05068e+08 1.0654e+10 1.98845e+07 1501.36 241362 8.5067e+06 0.271355 0 0 0 0 547748 0 0.00986902 0 0.000991226 0 11.5
136 14.1698 8.11731 0 0 8.11731 14.8376 3.32794e+10 5.05068e+08 1.11388e+10 2.2486e+07 1473.67 238386 9.83997e+06 0.264376 0 0 0 0 491697 0 0.00807963 0 0.000995358 0 11.5
137 14.8376 6.56494 0 0 6.56494 15.5369 3.53727e+10 5.05068e+08 1.15684e+10 2.54162e+07 1445.74 235364 1.13846e+07 0.257389 0 0 0 0 437758 0 0.00656036 0 0.000999302 0 11.5
138 15.5369 5.26495 0 0 5.26495 16.2691 3.75675e+10 5.05068e+08 1.19459e+10 2.87151e+07 1417.6 232300 1.31745e+07 0.250401 0 0 0 0 386393 0 0.00528108 0 0.00100306 0 11.5
139 16.2691 4.18534 0 0 4.18534 17.0358 3.98663e+10 5.05068e+08 1.22746e+10 3.24271e+07 1389.27 229194 1.5249e+07 0.243423 0 0 0 0 337999 0 0.00421317 0 0.00100665 0 11.5
140 17.0358 3.29657 0 0 3.29657 17.8387 4.22715e+10 5.05068e+08 1.25584e+10 3.66015e+07 1360.77 226049 1.76539e+07 0.236462 0 0 0 0 292898 0 0.00332974 0 0.00101006 0 11.5
141 17.8387 2.57158 0 0 2.57158 18.6794 4.47853e+10 5.05068e+08 1.28008e+10 4.12936e+07 1332.14 222868 2.0643e+07 0.227296 0 0 0 0 251332 0 0.0026058 0 0.00101331 0 11.5
142 18.6794 1.98586 0 0 1.98586 19.5598 4.74099e+10 5.05068e+08 1.3006e+10 4.65646e+07 1303.41 219651 2.32238e+07 0.226966 0 0 0 0 213460 0 0.00201841 0 0.00101639 0 11.5
143 19.5598 1.5174 0 0 1.5174 20.4816 5.01473e+10 5.05068e+08 1.31777e+10 5.24828e+07 1274.59 216402 2.56847e+07 0.226627 0 0 0 0 179357 0 0.00154672 0 0.00101933 0 11.5
144 20.4816 1.14667 0 0 1.14667 21.4469 5.29993e+10 5.05068e+08 1.33199e+10 5.91239e+07 1245.73 213122 2.7525e+07 0.226282 0 0 0 0 149020 0 0.00117203 0 0.00102211 0 11.5
145 21.4469 0.85653 0 0 0.85653 22.4576 5.59675e+10 5.05068e+08 1.34362e+10 6.65721e+07 1216.85 209815 2.94808e+07 0.225928 0 0 0 0 122368 0 0.000877729 0 0.00102475 0 11.5
146 22.4576 0.632078 0 0 0.632078 23.516 5.90536e+10 5.05068e+08 1.35302e+10 7.49208e+07 1187.97 206483 3.15579e+07 0.225567 0 0 0 0 99255.8 0 0.000649306 0 0.00102726 0 11.5
147 23.516 0.460551 0 0 0.460551 24.6243 6.2259e+10 5.05068e+08 1.36053e+10 8.42738e+07 1159.13 203127 3.37626e+07 0.225197 0 0 0 0 79481.4 0 0.000474197 0 0.00102963 0 11.5
148 24.6243 0.331133 0 0 0.331133 25.7848 6.55847e+10 5.05068e+08 1.36644e+10 9.47458e+07 1130.36 199752 3.61011e+07 0.224821 0 0 0 0 62797.1 0 0.000341691 0 0.00103188 0 11.5
149 25.7848 0.234788 0 0 0.234788 27 6.90319e+10 5.05068e+08 1.37103e+10 1.06464e+08 1101.68 196359 3.85798e+07 0.231631 0 0 0 0 48922.6 0 0.000242775 0 0.00103402 0 11.5
150 27 0.164064 0 0 0.164064 28.2725 7.26014e+10 5.05068e+08 1.37454e+10 1.1957e+08 1073.13 192952 4.12055e+07 0.234487 0 0 0 0 37557.3 0 0.000169976 0 0.00103604 0 11.5
151 28.2725 0.112905 0 0 0.112905 29.6049 7.62938e+10 5.05068e+08 1.37719e+10 1.3422e+08 1044.73 189532 4.39852e+07 0.237441 0 0 0 0 28392.2 0 0.00011719 0 0.00103795 0 11.5
152 29.6049 0.0764664 0 0 0.0764664 31.0001 8.01097e+10 5.05068e+08 1.37915e+10 1.50585e+08 1016.5 186103 4.69258e+07 0.240495 0 0 0 0 21121 0 7.95074e-05 0 0.00103977 0 11.5
153 31.0001 0.0509278 0 0 0.0509278 32.4611 8.40494e+10 5.05068e+08 1.38058e+10 1.68857e+08 988.482 182667 5.00348e+07 0.243652 0 0 0 0 15449.6 0 5.30408e-05 0 0.00104149 0 11.5
