#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
81 1.12555 17.8887 240.016 15.4405 2.44821 1.17859 4.6174e+08 1.7151e+09 8.59105e+07 10592.3 1525.07 211410 8418.52 0.160276 1.15492e+14 1.0038e+13 0 0 162994 1.84527e+06 0.424487 4.80567 0.0237294 0.0200223 11.5 0.477701
82 1.17859 17.5016 227.311 15.0464 2.45515 1.23414 5.04156e+08 1.81081e+09 9.28004e+07 12137.5 1521.17 211049 9642.7 0.160248 1.13346e+14 9.85146e+12 0 0 173997 1.91391e+06 0.413271 4.54585 0.0236134 0.0199984 11.5 0.500215
83 1.23414 17.1082 214.982 14.6457 2.46252 1.2923 5.50365e+08 1.91005e+09 1.00181e+08 13906.9 1517.1 210673 11043.7 0.16022 1.11143e+14 9.65997e+12 0 0 185528 1.98223e+06 0.401886 4.29387 0.0234908 0.0199731 11.5 0.523789
84 1.2923 16.7092 203.038 14.2389 2.47036 1.35321 6.00694e+08 2.01283e+09 1.08081e+08 15932.8 1512.87 210281 12646.8 0.16019 1.08884e+14 9.46364e+12 0 0 197587 2.05e+06 0.390347 4.04992 0.0233612 0.0199466 11.5 0.548474
85 1.35321 16.3051 191.487 13.8264 2.47872 1.41698 6.55493e+08 2.11911e+09 1.16529e+08 18252.1 1508.46 209872 14481 0.160159 1.0657e+14 9.26253e+12 0 0 210167 2.11694e+06 0.378667 3.81419 0.0232239 0.0199187 11.5 0.574323
86 1.41698 15.8966 180.336 13.409 2.48759 1.48376 7.15142e+08 2.22885e+09 1.25555e+08 20906.8 1503.88 209447 16579.3 0.160126 1.04204e+14 9.05689e+12 0 0 223270 2.18279e+06 0.366879 3.58679 0.0230791 0.0198895 11.5 0.60139
87 1.48376 15.4847 169.588 12.9877 2.49699 1.55369 7.80049e+08 2.34201e+09 1.35189e+08 23945.2 1499.1 209004 18979.1 0.160093 1.01789e+14 8.84695e+12 0 0 236890 2.24728e+06 0.35501 3.36784 0.0229266 0.019859 11.5 0.629733
88 1.55369 15.0699 159.247 12.563 2.50696 1.62691 8.50653e+08 2.45853e+09 1.45464e+08 27422.3 1494.14 208542 21723.5 0.160057 9.93261e+13 8.63292e+12 0 0 251017 2.31012e+06 0.343081 3.15739 0.0227659 0.0198271 11.5 0.659411
89 1.62691 14.6536 149.314 12.1361 2.51746 1.70358 9.27431e+08 2.57831e+09 1.56413e+08 31400.6 1488.98 208061 24861.5 0.160021 9.6821e+13 8.4152e+12 0 0 265649 2.37103e+06 0.331132 2.95549 0.0225974 0.0197938 11.5 0.690488
90 1.70358 14.2364 139.789 11.7078 2.52856 1.78387 1.01089e+09 2.70128e+09 1.68069e+08 35951.9 1483.61 207561 28448.9 0.159981 9.42765e+13 8.19404e+12 0 0 280771 2.4297e+06 0.319187 2.76214 0.0224206 0.0197593 11.5 0.72303
91 1.78387 13.8195 130.671 11.2792 2.54027 1.86794 1.10158e+09 2.82731e+09 1.80468e+08 41157.8 1478.03 207040 32549 0.159941 9.16972e+13 7.96987e+12 0 0 296375 2.48585e+06 0.30728 2.57732 0.0222353 0.0197237 11.5 0.757105
92 1.86794 13.404 121.955 10.8513 2.55266 1.95598 1.20009e+09 2.95629e+09 1.93647e+08 47111.6 1472.23 206498 37234.4 0.159899 8.90877e+13 7.74305e+12 0 0 312441 2.53918e+06 0.295435 2.40097 0.0220408 0.0196873 11.5 0.792787
93 1.95598 12.991 113.635 10.425 2.56602 2.04816 1.30705e+09 3.08806e+09 2.07644e+08 53919.5 1466.21 205935 42587.5 0.159856 8.64508e+13 7.51387e+12 0 0 328916 2.5894e+06 0.283647 2.23302 0.0218342 0.0196509 11.5 0.830149
94 2.04816 12.582 105.687 9.99995 2.58202 2.14469 1.42314e+09 3.22244e+09 2.22501e+08 61702.6 1459.95 205349 48702.2 0.159811 8.37782e+13 7.28158e+12 0 0 345505 2.63632e+06 0.271736 2.07344 0.0215973 0.0196187 11.5 0.869273
95 2.14469 12.1797 98.1332 9.58244 2.59729 2.24576 1.54908e+09 3.35925e+09 2.38262e+08 70599.1 1453.46 204740 55685.6 0.159763 8.11191e+13 7.05047e+12 0 0 362835 2.67939e+06 0.260257 1.9219 0.021368 0.0195846 11.5 0.910241
96 2.24576 11.7839 90.9767 9.17345 2.61046 2.3516 1.68566e+09 3.49832e+09 2.54976e+08 80766.3 1446.73 204107 63659.1 0.159714 7.8484e+13 6.82144e+12 0 0 381166 2.71822e+06 0.249349 1.77819 0.0211601 0.0195456 11.5 0.953139
97 2.3516 11.3938 84.2089 8.77213 2.62163 2.46243 1.83369e+09 3.63946e+09 2.72689e+08 92383.5 1439.74 203449 72761 0.159662 7.58672e+13 6.594e+12 0 0 400503 2.75253e+06 0.238945 1.6422 0.0209716 0.0195015 11.5 0.998059
98 2.46243 11.0087 77.8198 8.37785 2.63088 2.57848 1.99407e+09 3.78248e+09 2.91447e+08 105655 1432.5 202766 83148.4 0.159609 7.32642e+13 6.36775e+12 0 0 420841 2.78204e+06 0.228987 1.51376 0.0208005 0.0194521 11.5 1.0451
99 2.57848 10.6285 71.7985 7.99018 2.63829 2.7 2.16775e+09 3.92717e+09 3.113e+08 120812 1424.99 202057 95000.4 0.159552 7.06714e+13 6.1424e+12 0 0 442173 2.80648e+06 0.219425 1.39269 0.020645 0.0193972 11.5 1.09435
100 2.7 10.2529 66.1335 7.6089 2.64397 2.82725 2.35571e+09 4.07329e+09 3.32294e+08 138120 1417.22 201321 108519 0.159494 6.80866e+13 5.91774e+12 0 0 464489 2.82559e+06 0.210217 1.2788 0.0205033 0.0193367 11.5 1.14593
101 2.82725 9.88192 60.8126 7.23392 2.648 2.96049 2.55905e+09 4.22063e+09 3.54477e+08 157880 1409.17 200558 123936 0.159434 6.55083e+13 5.69365e+12 0 0 487775 2.83913e+06 0.201332 1.17187 0.0203738 0.0192702 11.5 1.19993
102 2.96049 9.5158 55.8233 6.86533 2.65047 3.10001 2.77889e+09 4.36892e+09 3.77896e+08 180433 1400.83 199767 141512 0.15937 6.29362e+13 5.4701e+12 0 0 512016 2.84686e+06 0.192742 1.07167 0.020255 0.0191975 11.5 1.25648
103 3.10001 9.15478 51.1526 6.50332 2.65146 3.24611 3.01645e+09 4.51792e+09 4.02598e+08 206168 1392.21 198946 157746 0.163141 6.03707e+13 5.24712e+12 0 0 537194 2.84855e+06 0.184427 0.97795 0.0201454 0.0191183 11.5 1.3157
104 3.24611 8.79925 46.7873 6.1482 2.65105 3.3991 3.273e+09 4.66735e+09 4.28633e+08 235526 1383.29 198096 179418 0.163631 5.78133e+13 5.02484e+12 0 0 563292 2.84396e+06 0.176371 0.890467 0.0200439 0.0190322 11.5 1.37771
105 3.3991 8.44965 42.7141 5.80034 2.64931 3.55929 3.54989e+09 4.81693e+09 4.56047e+08 269009 1374.08 197215 203990 0.164142 5.52659e+13 4.80343e+12 0 0 590295 2.83291e+06 0.168563 0.808959 0.0199491 0.0189389 11.5 1.44263
106 3.55929 8.10649 38.9196 5.4602 2.64629 3.72704 3.84857e+09 4.96637e+09 4.8489e+08 307187 1364.56 196303 231836 0.164675 5.27313e+13 4.58314e+12 0 0 618189 2.81518e+06 0.160996 0.733162 0.0198601 0.0188379 11.5 1.51062
107 3.72704 7.77032 35.3904 5.12824 2.64207 3.90269 4.17053e+09 5.11537e+09 5.15213e+08 350705 1354.74 195360 263377 0.165231 5.02127e+13 4.36424e+12 0 0 646964 2.79059e+06 0.153665 0.662812 0.0197758 0.0187286 11.5 1.58182
108 3.90269 7.44169 32.1135 4.80499 2.6367 4.08662 4.51737e+09 5.26362e+09 5.47066e+08 400296 1344.6 194384 299083 0.165812 4.77139e+13 4.14705e+12 0 0 676616 2.75897e+06 0.146567 0.597641 0.0196954 0.0186103 11.5 1.65637
109 4.08662 7.12116 29.0759 4.49093 2.63023 4.27921 4.89076e+09 5.4108e+09 5.80504e+08 456792 1334.14 193375 339484 0.166417 4.52389e+13 3.93194e+12 0 0 707145 2.72015e+06 0.139702 0.537385 0.0196178 0.0184822 11.5 1.73443
110 4.27921 6.80928 26.2649 4.18656 2.62273 4.48088 5.29246e+09 5.55657e+09 6.15582e+08 521134 1323.36 192332 385170 0.167048 4.27919e+13 3.71926e+12 0 0 738555 2.67398e+06 0.133069 0.481783 0.0195423 0.0183432 11.5 1.81617
111 4.48088 6.50652 23.6686 3.89225 2.61426 4.69206 5.72432e+09 5.70061e+09 6.52362e+08 594388 1312.26 191254 436803 0.167706 4.03767e+13 3.50934e+12 0 0 770847 2.62034e+06 0.126666 0.430578 0.0194676 0.0181919 11.5 1.90176
112 4.69206 6.21321 21.2753 3.60827 2.60494 4.91319 6.18825e+09 5.84258e+09 6.90905e+08 677763 1300.83 190142 495123 0.168392 3.79961e+13 3.30243e+12 0 0 804007 2.55915e+06 0.120491 0.383521 0.0193926 0.0180266 11.5 1.99139
113 4.91319 5.92931 19.0747 3.33444 2.59487 5.14474 6.68628e+09 5.98214e+09 7.31277e+08 772625 1289.07 188995 560958 0.169107 3.56494e+13 3.09847e+12 0 0 837951 2.49038e+06 0.114528 0.340376 0.0193156 0.0178444 11.5 2.08524
114 5.14474 5.65358 17.058 3.06958 2.584 5.38721 7.22049e+09 6.11899e+09 7.73533e+08 880520 1276.98 187811 635227 0.169852 3.33267e+13 2.89659e+12 0 0 872442 2.41416e+06 0.10875 0.300926 0.0192356 0.0176413 11.5 2.18352
115 5.38721 5.38049 15.2205 2.80962 2.57087 5.6411 7.79309e+09 6.25287e+09 8.1768e+08 1.00319e+06 1264.56 186592 718957 0.170629 3.09932e+13 2.69377e+12 0 0 906978 2.33102e+06 0.103108 0.264996 0.0191632 0.0174105 11.5 2.28642
116 5.6411 5.0938 13.5628 2.54661 2.54719 5.90696 8.40632e+09 6.38369e+09 8.63555e+08 1.14262e+06 1251.81 185335 813292 0.171438 2.85893e+13 2.48484e+12 0 0 941944 2.24195e+06 0.0976604 0.232445 0.0191724 0.0171385 11.5 2.39418
117 5.90696 4.77479 12.0812 2.28286 2.49193 6.18534 9.06255e+09 6.51145e+09 9.1073e+08 1.30104e+06 1238.72 184041 919504 0.172281 2.61823e+13 2.27563e+12 0 0 983762 2.1464e+06 0.0930215 0.202957 0.0194818 0.0167994 11.5 2.50701
118 6.18534 4.43147 10.7647 2.05145 2.38002 6.47685 9.76419e+09 6.63628e+09 9.58742e+08 1.48095e+06 1225.31 182710 1.039e+06 0.173159 2.41703e+13 2.10076e+12 0 0 1.05078e+06 2.03813e+06 0.0906158 0.175762 0.0204482 0.0163277 11.5 2.62516
119 6.47685 4.14629 9.58195 1.93848 2.20781 6.78209 1.05138e+10 6.75811e+09 1.00804e+09 1.6852e+06 1211.57 181342 1.17337e+06 0.174072 2.3518e+13 2.04406e+12 0 0 1.18383e+06 1.89682e+06 0.0931071 0.149183 0.0224555 0.0155692 11.5 2.74888
120 6.78209 4.21545 8.42358 2.1613 2.05415 7.10172 1.13138e+10 6.87555e+09 1.06336e+09 1.91699e+06 1197.5 179935 1.32432e+06 0.175024 2.64496e+13 2.29887e+12 0 0 1.47293e+06 1.66338e+06 0.105652 0.119312 0.0250629 0.0141641 11.5 2.87843
121 7.10172 5.48157 6.94384 3.28863 2.19294 7.43642 1.21671e+10 6.98169e+09 1.14369e+09 2.17992e+06 1183.11 178490 1.4938e+06 0.176014 3.73887e+13 3.24964e+12 0 0 2.02175e+06 1.21153e+06 0.132258 0.079255 0.0241278 0.0114137 11.5 3.01409
122 7.43642 10.0273 4.22606 6.53745 3.48984 7.78689 1.30762e+10 7.05253e+09 1.30829e+09 2.47805e+06 1168.4 177008 1.61315e+06 0.184812 6.02441e+13 5.23612e+12 0 0 2.36099e+06 460594 0.14086 0.0274797 0.0140477 0.00650244 11.5 3.15614
123 7.78689 17.3017 0.453516 4.09652 13.2051 8.15387 1.40439e+10 7.06086e+09 1.6228e+09 2.81594e+06 1153.37 175487 1.81733e+06 0.185931 2.33216e+13 2.027e+12 0 0 731603 9896.54 0.0398079 0.000538489 0.00230081 0.00118736 11.5 3.30488
124 8.15387 15.719 0.0835319 0 15.719 8.53815 1.50731e+10 7.06255e+09 1.93613e+09 3.19874e+06 1138.04 173928 2.04601e+06 0.187096 0 0 0 0 475548 0 0.0235987 0 0.00150129 0 11.5 3.46064
125 8.53815 13.5811 0 0 13.5811 8.94054 1.61666e+10 7.06255e+09 2.23282e+09 3.63222e+06 1122.41 172332 2.30196e+06 0.188308 0 0 0 0 448420 0 0.0202945 0 0.00149432 0 11.5 3.62373
126 8.94054 11.6803 0 0 11.6803 9.36189 1.73273e+10 7.06255e+09 2.51247e+09 4.12286e+06 1106.48 170698 2.58818e+06 0.189568 0 0 0 0 420795 0 0.0173686 0 0.00148699 0 11.5 3.79452
127 9.36189 9.99708 0 0 9.99708 9.80311 1.85582e+10 7.06255e+09 2.77479e+09 4.67793e+06 1090.27 169026 2.90799e+06 0.190878 0 0 0 0 392877 0 0.0147894 0 0.00147937 0 11.5 3.97335
128 9.80311 8.51282 0 0 8.51282 10.2651 1.98622e+10 7.06255e+09 3.01958e+09 5.3056e+06 1073.78 167318 3.26504e+06 0.19224 0 0 0 0 364874 0 0.0125267 0 0.00147151 0 11.5 4.1606
129 10.2651 7.21001 0 0 7.21001 10.7489 2.12422e+10 7.06255e+09 3.24679e+09 6.01501e+06 1057.03 165573 3.66329e+06 0.193656 0 0 0 0 336995 0 0.0105516 0 0.00146346 0 11.5 4.35669
130 10.7489 6.07202 0 0 6.07202 11.2555 2.27013e+10 7.06255e+09 3.45648e+09 6.81643e+06 1040.02 163793 4.10715e+06 0.195127 0 0 0 0 309447 0 0.0088365 0 0.00145528 0 11.5 4.56201
131 11.2555 5.08316 0 0 5.08316 11.7859 2.42424e+10 7.06255e+09 3.64885e+09 7.72132e+06 1022.77 161977 4.60138e+06 0.196656 0 0 0 0 282431 0 0.0073554 0 0.00144701 0 11.5 4.77701
132 11.7859 4.22862 0 0 4.22862 12.3414 2.58685e+10 7.06255e+09 3.82421e+09 8.74252e+06 1005.3 160126 5.15122e+06 0.198244 0 0 0 0 256140 0 0.00608374 0 0.00143871 0 11.5 5.00215
133 12.3414 3.49449 0 0 3.49449 12.923 2.75824e+10 7.06255e+09 3.98302e+09 9.89437e+06 987.604 158242 5.64351e+06 0.204103 0 0 0 0 230753 0 0.00499851 0 0.0014304 0 11.5 5.23789
134 12.923 2.86773 0 0 2.86773 13.5321 2.93869e+10 7.06255e+09 4.12582e+09 1.11929e+07 969.71 156324 6.29211e+06 0.206377 0 0 0 0 206436 0 0.00407829 0 0.00142213 0 11.5 5.48474
135 13.5321 2.33617 0 0 2.33617 14.1698 3.1285e+10 7.06255e+09 4.2533e+09 1.26561e+07 951.63 154375 7.00922e+06 0.208744 0 0 0 0 183333 0 0.0033032 0 0.00141394 0 11.5 5.74323
136 14.1698 1.88851 0 0 1.88851 14.8376 3.32794e+10 7.06255e+09 4.36621e+09 1.43037e+07 933.379 152395 7.80125e+06 0.211208 0 0 0 0 161571 0 0.00265496 0 0.00140585 0 11.5 6.0139
137 14.8376 1.5143 0 0 1.5143 15.5369 3.53727e+10 7.06255e+09 4.46541e+09 1.61582e+07 914.974 150385 8.6751e+06 0.213772 0 0 0 0 141251 0 0.00211682 0 0.00139789 0 11.5 6.29733
138 15.5369 1.20394 0 0 1.20394 16.2691 3.75675e+10 7.06255e+09 4.55182e+09 1.82443e+07 896.432 148347 9.63818e+06 0.21644 0 0 0 0 122448 0 0.00167357 0 0.00139009 0 11.5 6.59411
139 16.2691 0.948656 0 0 0.948656 17.0358 3.98663e+10 7.06255e+09 4.62643e+09 2.05896e+07 877.772 146281 1.06985e+07 0.219217 0 0 0 0 105212 0 0.00131147 0 0.00138246 0 11.5 6.90488
140 17.0358 0.740515 0 0 0.740515 17.8387 4.22715e+10 7.06255e+09 4.69023e+09 2.32248e+07 859.009 144189 1.18646e+07 0.222106 0 0 0 0 89567.2 0 0.00101822 0 0.00137502 0 11.5 7.2303
141 17.8387 0.57237 0 0 0.57237 18.6794 4.47853e+10 7.06255e+09 4.74426e+09 2.6184e+07 840.164 142072 1.31456e+07 0.225111 0 0 0 0 75509.7 0 0.000782882 0 0.00136779 0 11.5 7.57105
142 18.6794 0.437852 0 0 0.437852 19.5598 4.74099e+10 7.06255e+09 4.78953e+09 2.95052e+07 821.254 139932 1.42302e+07 0.233389 0 0 0 0 63011.7 0 0.000595819 0 0.00136078 0 11.5 7.92787
143 19.5598 0.331335 0 0 0.331335 20.4816 5.01473e+10 7.06255e+09 4.82707e+09 3.32304e+07 802.3 137771 1.57393e+07 0.236683 0 0 0 0 52022.3 0 0.000448624 0 0.00135399 0 11.5 8.30149
144 20.4816 0.247894 0 0 0.247894 21.4469 5.29993e+10 7.06255e+09 4.85783e+09 3.74064e+07 783.319 135589 1.73078e+07 0.240107 0 0 0 0 42469.9 0 0.000334022 0 0.00134744 0 11.5 8.69273
145 21.4469 0.183267 0 0 0.183267 22.4576 5.59675e+10 7.06255e+09 4.88274e+09 4.20848e+07 764.331 133389 1.85176e+07 0.243669 0 0 0 0 34265.8 0 0.000245784 0 0.00134113 0 11.5 9.10241
146 22.4576 0.133806 0 0 0.133806 23.516 5.90536e+10 7.06255e+09 4.90267e+09 4.73229e+07 745.356 131172 1.98001e+07 0.247371 0 0 0 0 27307.4 0 0.000178638 0 0.00133505 0 11.5 9.53139
147 23.516 0.0964224 0 0 0.0964224 24.6243 6.2259e+10 7.06255e+09 4.91839e+09 5.31843e+07 726.413 128940 2.11586e+07 0.251222 0 0 0 0 21482.3 0 0.000128167 0 0.00132922 0 11.5 9.98059
148 24.6243 0.0685362 0 0 0.0685362 25.7848 6.55847e+10 7.06255e+09 4.93063e+09 5.9739e+07 707.521 126695 2.25966e+07 0.255227 0 0 0 0 16672.2 0 9.07166e-05 0 0.00132363 0 11.5 10.451
149 25.7848 0.0480196 0 0 0.0480196 27 6.90319e+10 7.06255e+09 4.94003e+09 6.70647e+07 688.699 124438 2.41175e+07 0.270139 0 0 0 0 12756.5 0 6.33033e-05 0 0.00131828 0 11.5 10.9435
150 27 0.0331419 0 0 0.0331419 28.2725 7.26014e+10 7.06255e+09 4.94713e+09 7.52468e+07 669.965 122171 2.5725e+07 0.273636 0 0 0 0 9616.21 0 4.35208e-05 0 0.00131317 0 11.5 11.4593
151 28.2725 0.0225157 0 0 0.0225157 29.6049 7.62938e+10 7.06255e+09 4.95241e+09 8.438e+07 651.339 119896 2.74227e+07 0.277259 0 0 0 0 7136.69 0 2.94571e-05 0 0.00130829 0 11.5 11.9993
152 29.6049 0.0150461 0 0 0.0150461 31.0001 8.01097e+10 7.06255e+09 4.95627e+09 9.45685e+07 632.839 117615 2.92144e+07 0.281012 0 0 0 0 5210.59 0 1.96147e-05 0 0.00130364 0 11.5 12.5648
153 31.0001 0.0098821 0 0 0.0098821 32.4611 8.40494e+10 7.06255e+09 4.95905e+09 1.05927e+08 614.481 115329 3.11037e+07 0.284898 0 0 0 0 3739.7 0 1.2839e-05 0 0.00129922 0 11.5 13.157
154 32.4611 0.006374 0 0 0.006374 33.991 8.8113e+10 7.06255e+09 4.96102e+09 1.18582e+08 596.283 113040 3.30945e+07 0.288921 0 0 0 0 2636.28 0 8.25439e-06 0 0.00129501 0 11.5 13.7771
155 33.991 0.00403405 0 0 0.00403405 35.5929 9.23006e+10 7.06255e+09 4.96238e+09 1.32673e+08 578.262 110751 3.51907e+07 0.311004 0 0 0 0 1823.81 0 5.20803e-06 0 0.00129102 0 11.5 14.4263
156 35.5929 0.00250294 0 0 0.00250294 37.2704 9.66117e+10 7.06255e+09 4.9633e+09 1.48353e+08 560.433 108463 3.73962e+07 0.313014 0 0 0 0 1237.13 0 3.22187e-06 0 0.00128723 0 11.5 15.1062
157 37.2704 0.00152103 0 0 0.00152103 39.0269 1.01046e+11 7.06255e+09 4.96391e+09 1.6579e+08 542.813 106177 3.97149e+07 0.315077 0 0 0 0 822.036 0 1.95247e-06 0 0.00128365 0 11.5 15.8182
158 39.0269 0.000904439 0 0 0.000904439 40.8662 1.05603e+11 7.06255e+09 4.96431e+09 1.85168e+08 525.414 103896 4.21507e+07 0.317195 0 0 0 0 534.544 0 1.15792e-06 0 0.00128026 0 11.5 16.5637
159 40.8662 0.000525693 0 0 0.000525693 42.7921 1.10283e+11 7.06255e+09 4.96457e+09 2.06691e+08 508.252 101621 4.47077e+07 0.319369 0 0 0 0 339.82 0 6.7134e-07 0 0.00127706 0 11.5 17.3443
160 42.7921 0.000298356 0 0 0.000298356 44.8088 1.15083e+11 7.06255e+09 4.96473e+09 2.30579e+08 491.338 99354.1 4.73897e+07 0.335291 0 0 0 0 210.971 0 3.80116e-07 0 0.00127403 0 11.5 18.1617
161 44.8088 0.00016516 0 0 0.00016516 46.9206 1.20004e+11 7.06255e+09 4.96482e+09 2.57078e+08 474.686 97096.5 5.02007e+07 0.336195 0 0 0 0 127.767 0 2.09949e-07 0 0.00127119 0 11.5 19.0176
162 46.9206 8.90703e-05 0 0 8.90703e-05 49.1319 1.25044e+11 7.06255e+09 4.96488e+09 2.86453e+08 458.307 94849.8 5.31447e+07 0.337118 0 0 0 0 75.393 0 1.12986e-07 0 0.0012685 0 11.5 19.9139
163 49.1319 4.67403e-05 0 0 4.67403e-05 51.4474 1.30201e+11 7.06255e+09 4.96491e+09 3.18995e+08 442.211 92615.9 5.62254e+07 0.33806 0 0 0 0 43.2938 0 5.91724e-08 0 0.00126598 0 11.5 20.8524
164 51.4474 2.38355e-05 0 0 2.38355e-05 53.8721 1.35475e+11 7.06255e+09 4.96493e+09 3.55023e+08 426.408 90396 5.94468e+07 0.339021 0 0 0 0 24.1627 0 3.01189e-08 0 0.00126361 0 11.5 21.8352
165 53.8721 1.17965e-05 0 0 1.17965e-05 56.411 1.40863e+11 7.06255e+09 4.96494e+09 3.94885e+08 410.907 88191.7 6.28126e+07 0.362647 0 0 0 0 13.0891 0 1.488e-08 0 0.00126139 0 11.5 22.8642
166 56.411 5.65808e-06 0 0 5.65808e-06 59.0696 1.46365e+11 7.06255e+09 4.96494e+09 4.3896e+08 395.716 86004.5 6.63264e+07 0.363791 0 0 0 0 6.87239 0 7.12527e-09 0 0.00125931 0 11.5 23.9418
167 59.0696 2.62625e-06 0 0 2.62625e-06 61.8534 1.51979e+11 7.06255e+09 4.96495e+09 4.87664e+08 380.841 83835.6 6.99918e+07 0.364957 0 0 0 0 3.49223 0 3.30215e-09 0 0.00125736 0 11.5 25.0701
168 61.8534 1.17785e-06 0 0 1.17785e-06 64.7685 1.57702e+11 7.06255e+09 4.96495e+09 5.41446e+08 366.29 81686.3 7.38122e+07 0.366147 0 0 0 0 1.71485 0 1.47884e-09 0 0.00125554 0 11.5 26.2516
169 64.7685 5.09604e-07 0 0 5.09604e-07 67.8209 1.63532e+11 7.06255e+09 4.96495e+09 6.00799e+08 352.067 79557.8 7.7791e+07 0.367361 0 0 0 0 0.81242 0 6.3896e-10 0 0.00125384 0 11.5 27.4888
170 67.8209 2.12342e-07 0 0 2.12342e-07 71.0172 1.69469e+11 7.06255e+09 4.96495e+09 6.66257e+08 338.178 77451.4 8.19311e+07 0.391254 0 0 0 0 0.370709 0 2.65905e-10 0 0.00125225 0 11.5 28.7843
171 71.0172 8.50619e-08 0 0 8.50619e-08 74.3642 1.75509e+11 7.06255e+09 4.96495e+09 7.384e+08 324.626 75368.1 8.62355e+07 0.399352 0 0 0 0 0.162637 0 1.06393e-10 0 0.00125077 0 11.5 30.1409
172 74.3642 3.26988e-08 0 0 3.26988e-08 77.8689 1.81651e+11 7.06255e+09 4.96495e+09 8.17861e+08 311.413 73308.9 9.07068e+07 0.40775 0 0 0 0 0.0684763 0 4.08539e-11 0 0.0012494 0 11.5 31.5614
173 77.8689 1.2039e-08 0 0 1.2039e-08 81.5387 1.87892e+11 7.06255e+09 4.96495e+09 9.05323e+08 298.542 71274.9 9.53475e+07 0.416462 0 0 0 0 0.0276156 0 1.50262e-11 0 0.00124812 0 11.5 33.0488
174 81.5387 4.23675e-09 0 0 4.23675e-09 85.3815 1.94231e+11 7.06255e+09 4.96495e+09 1.00153e+09 286.015 69266.8 1.0016e+08 0.425402 0 0 0 0 0.010646 0 5.28297e-12 0 0.00124694 0 11.5 34.6064
175 85.3815 1.42215e-09 0 0 1.42215e-09 89.4054 2.00664e+11 7.06255e+09 4.96495e+09 1.10728e+09 273.833 67285.7 1.05145e+08 0.447811 0 0 0 0 0.00391484 0 1.77177e-12 0 0.00124584 0 11.5 36.2373
176 89.4054 4.54322e-10 0 0 4.54322e-10 93.6189 2.0719e+11 7.06255e+09 4.96495e+09 1.22346e+09 261.994 65332.1 1.10305e+08 0.471769 0 0 0 0 0.00137019 0 5.65553e-13 0 0.00124483 0 11.5 37.9452
177 93.6189 1.37812e-10 0 0 1.37812e-10 98.0311 2.13807e+11 7.06255e+09 4.96495e+09 1.35099e+09 250.499 63406.9 1.1564e+08 0.497402 0 0 0 0 0.000455381 0 1.71423e-13 0 0.00124389 0 11.5 39.7335
178 98.0311 3.95969e-11 0 0 3.95969e-11 102.651 2.20512e+11 7.06255e+09 4.96495e+09 1.4909e+09 239.347 61510.8 1.21152e+08 0.504931 0 0 0 0 0.000143366 0 4.92199e-14 0 0.00124302 0 11.5 41.606
179 102.651 1.07494e-11 0 0 1.07494e-11 107.489 2.27302e+11 7.06255e+09 4.96495e+09 1.64428e+09 228.535 59644.1 1.2684e+08 0.549472 0 0 0 0 4.26475e-05 0 1.33532e-14 0 0.00124223 0 11.5 43.5669
180 107.489 2.74984e-12 0 0 2.74984e-12 112.555 2.34176e+11 7.06255e+09 4.96495e+09 1.81231e+09 218.062 57807.6 1.32704e+08 0.598699 0 0 0 0 1.19552e-05 0 3.41391e-15 0 0.00124149 0 11.5 45.6201
181 112.555 6.61025e-13 0 0 6.61025e-13 117.859 2.41132e+11 7.06255e+09 4.96495e+09 1.99627e+09 207.923 56001.7 1.38742e+08 0.625077 0 0 0 0 3.14945e-06 0 8.20215e-16 0 0.00124082 0 11.5 47.7701
182 117.859 1.48886e-13 0 0 1.48886e-13 123.414 2.48166e+11 7.06255e+09 4.96495e+09 2.19752e+09 198.117 54226.8 1.44952e+08 0.682444 0 0 0 0 7.77419e-07 0 1.8465e-16 0 0.00124021 0 11.5 50.0215
183 123.414 3.13252e-14 0 0 3.13252e-14 129.23 2.55277e+11 7.06255e+09 4.96495e+09 2.41753e+09 188.639 52483.1 1.51333e+08 0.746038 0 0 0 0 1.79265e-07 0 3.8832e-17 0 0.00123964 0 11.5 52.3789
184 129.23 6.1369e-15 0 0 6.1369e-15 135.321 2.62462e+11 7.06255e+09 4.96495e+09 2.65788e+09 179.484 50771.1 1.57881e+08 0.816633 0 0 0 0 3.84921e-08 0 7.60441e-18 0 0.00123913 0 11.5 54.8474
185 135.321 1.11576e-15 0 0 1.11576e-15 141.698 2.69719e+11 7.06255e+09 4.96495e+09 2.92025e+09 170.649 49090.9 1.64591e+08 0.902895 0 0 0 0 7.67059e-09 0 1.38205e-18 0 0.00123866 0 11.5 57.4323
186 141.698 1.87602e-16 0 0 1.87602e-16 148.376 2.77046e+11 7.06255e+09 4.96495e+09 3.20646e+09 162.127 47442.8 1.71459e+08 0.970313 0 0 0 0 1.41367e-09 0 2.32296e-19 0 0.00123824 0 11.5 60.139
