#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MassBin
172 74.3642 1.24457e-09 0 0 1.24457e-09 77.8689 1.18107e+11 1.96115e+09 2.5009e+09 3.22282e+08 128.388 41920.1 1.99417e+07 1.64277 0 0 0 0.00195975 0 1.16921e-12 0 11.25
173 77.8689 4.09959e-10 0 0 4.09959e-10 81.5387 1.21798e+11 1.96115e+09 2.5009e+09 3.58635e+08 124.087 40978.5 2.12908e+07 1.70745 0 0 0 0.000706617 0 3.84483e-13 0 11.25
174 81.5387 1.28383e-10 0 0 1.28383e-10 85.3815 1.25536e+11 1.96115e+09 2.5009e+09 3.98965e+08 119.901 40051.7 2.27195e+07 1.77517 0 0 0 0.000242257 0 1.20218e-13 0 11.25
175 85.3815 3.81317e-11 0 0 3.81317e-11 89.4054 1.29319e+11 1.96115e+09 2.5009e+09 4.43699e+08 115.83 39140 2.26713e+07 1.97316 0 0 0 7.87849e-05 0 3.56563e-14 0 11.25
176 89.4054 1.07152e-11 0 0 1.07152e-11 93.6189 1.33147e+11 1.96115e+09 2.5009e+09 4.93306e+08 111.873 38243.5 2.4617e+07 2.01515 0 0 0 2.42437e-05 0 1.00067e-14 0 11.25
177 93.6189 2.84132e-12 0 0 2.84132e-12 98.0311 1.37018e+11 1.96115e+09 2.5009e+09 5.48306e+08 108.03 37362.5 2.67211e+07 2.05828 0 0 0 7.04063e-06 0 2.65036e-15 0 11.25
178 98.0311 7.0902e-13 0 0 7.0902e-13 102.651 1.40931e+11 1.96115e+09 2.5009e+09 6.09273e+08 104.299 36497.1 2.89961e+07 2.10258 0 0 0 1.92439e-06 0 6.60674e-16 0 11.25
179 102.651 1.66027e-13 0 0 1.66027e-13 107.489 1.44884e+11 1.96115e+09 2.5009e+09 6.76842e+08 100.678 35647.5 3.14557e+07 2.14807 0 0 0 4.93631e-07 0 1.54559e-16 0 11.25
180 107.489 3.63734e-14 0 0 3.63734e-14 112.555 1.48877e+11 1.96115e+09 2.5009e+09 7.51716e+08 97.1665 34813.7 3.13354e+07 2.38945 0 0 0 1.18478e-07 0 3.38323e-17 0 11.25
181 112.555 7.43214e-15 0 0 7.43214e-15 117.859 1.52907e+11 1.96115e+09 2.5009e+09 8.34672e+08 93.763 33996 3.44493e+07 2.40805 0 0 0 2.65239e-08 0 6.90767e-18 0 11.25
182 117.859 1.41171e-15 0 0 1.41171e-15 123.414 1.56975e+11 1.96115e+09 2.5009e+09 9.26569e+08 90.4658 33194.2 3.78664e+07 2.42687 0 0 0 5.52051e-09 0 1.31121e-18 0 11.25
183 123.414 2.48424e-16 0 0 2.48424e-16 129.23 1.61079e+11 1.96115e+09 2.5009e+09 1.02836e+09 87.273 32408.6 4.16156e+07 2.4459 0 0 0 1.06456e-09 0 2.30602e-19 0 11.25
184 129.23 4.03547e-17 0 0 4.03547e-17 135.321 1.65217e+11 1.96115e+09 2.5009e+09 1.14109e+09 84.1829 31639 4.57294e+07 2.46515 0 0 0 1.89517e-10 0 3.74404e-20 0 11.25
185 135.321 6.0286e-18 0 0 6.0286e-18 141.698 1.69388e+11 1.96115e+09 2.5009e+09 1.26592e+09 81.1936 30885.5 4.60465e+07 2.71107 0 0 0 3.10297e-11 0 5.59076e-21 0 11.25
186 141.698 8.24994e-19 0 0 8.24994e-19 148.376 1.73592e+11 1.96115e+09 2.5009e+09 1.40415e+09 78.303 30148 0 0 0 0 0 4.65425e-12 0 7.64792e-22 0 11.25
187 148.376 1.02993e-19 0 0 1.02993e-19 155.369 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 6.36901e-13 0 9.54477e-23 0 11.25
188 155.369 1.16792e-20 0 0 1.16792e-20 162.691 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 7.91714e-14 0 1.08209e-23 0 11.25
189 162.691 1.19757e-21 0 0 1.19757e-21 170.358 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 8.89968e-15 0 1.10935e-24 0 11.25
190 170.358 1.10515e-22 0 0 1.10515e-22 178.387 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 9.00397e-16 0 1.02359e-25 0 11.25
191 178.387 9.13311e-24 0 0 9.13311e-24 186.794 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 8.1582e-17 0 8.45839e-27 0 11.25
192 186.794 6.7242e-25 0 0 6.7242e-25 195.598 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 6.58567e-18 0 6.22721e-28 0 11.25
193 195.598 4.3866e-26 0 0 4.3866e-26 204.816 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 4.71077e-19 0 4.06242e-29 0 11.25
194 204.816 2.52121e-27 0 0 2.52121e-27 214.469 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 2.9689e-20 0 2.33501e-30 0 11.25
195 214.469 1.26911e-28 0 0 1.26911e-28 224.576 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 1.6388e-21 0 1.17549e-31 0 11.25
196 224.576 5.56011e-30 0 0 5.56011e-30 235.16 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 7.87354e-23 0 5.15067e-33 0 11.25
197 235.16 2.10634e-31 0 0 2.10634e-31 246.243 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 3.27108e-24 0 1.95157e-34 0 11.25
198 246.243 6.85274e-33 0 0 6.85274e-33 257.848 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 1.16712e-25 0 6.35052e-36 0 11.25
199 257.848 1.90098e-34 0 0 1.90098e-34 270 1.77256e+11 1.96115e+09 2.5009e+09 1.40415e+09 0 0 0 0 0 0 0 3.55085e-27 0 1.76208e-37 0 11.25
0 0.027 20.8313 860.931 18.53 2.30136 0.0282725 291926 190228 4602.82 0.108642 1147.66 201795 0.501984 0.216424 1.37692e+14 0 0 119.078 3870.1 0.538922 17.5152 11.5
1 0.0282725 20.8203 859.093 18.5189 2.30147 0.0296049 320056 398364 9647.04 0.124733 1147.59 201787 0.074353 0.216423 1.37634e+14 0 0 130.487 4231.93 0.538592 17.4675 11.5
2 0.0296049 20.8088 856.664 18.5072 2.30158 0.0310001 350895 625935 15174.9 0.143208 1147.51 201778 0.0853634 0.216422 1.37574e+14 0 0 142.984 4627.02 0.538247 17.4178 11.5
3 0.0310001 20.7967 854.134 18.495 2.30169 0.0324611 384703 874725 21232.5 0.164418 1147.43 201768 0.0980038 0.216421 1.37511e+14 0 0 156.674 5058.34 0.537887 17.3661 11.5
4 0.0324611 20.7841 851.497 18.4823 2.30181 0.033991 421766 1.14668e+06 27870.5 0.188769 1147.35 201759 0.112516 0.21642 1.37445e+14 0 0 171.669 5529.14 0.537509 17.3121 11.5
5 0.033991 20.7709 848.752 18.4689 2.30194 0.0355929 462398 1.4439e+06 35144.3 0.216725 1147.26 201748 0.129176 0.216419 1.37376e+14 0 0 188.093 6042.91 0.537115 17.256 11.5
6 0.0355929 20.7571 845.894 18.455 2.30207 0.0372704 506940 1.76871e+06 43114.5 0.24882 1147.17 201738 0.148303 0.216418 1.37303e+14 0 0 206.081 6603.46 0.536701 17.1975 11.5
7 0.0372704 20.7426 842.919 18.4404 2.30221 0.0390269 555769 2.1236e+06 51847.6 0.285668 1147.08 201726 0.170262 0.216416 1.37228e+14 0 0 225.781 7214.93 0.536267 17.1366 11.5
8 0.0390269 20.7274 839.822 18.4251 2.30236 0.0408662 609298 2.51129e+06 61416.3 0.327971 1146.98 201715 0.195471 0.216415 1.37148e+14 0 0 247.355 7881.77 0.535814 17.0733 11.5
9 0.0408662 20.7116 836.601 18.4091 2.30252 0.0427921 667978 2.93477e+06 71900.1 0.376536 1146.87 201702 0.224411 0.216414 1.37065e+14 0 0 270.979 8608.82 0.535339 17.0074 11.5
10 0.0427921 20.695 833.25 18.3923 2.30268 0.0448088 732303 3.39723e+06 83386.2 0.432292 1146.76 201690 0.257636 0.216412 1.36978e+14 0 0 296.847 9401.34 0.534843 16.9388 11.5
11 0.0448088 20.6776 829.767 18.3748 2.30285 0.0469206 802817 3.9022e+06 95969.9 0.496301 1146.65 201676 0.295778 0.216411 1.36887e+14 0 0 325.171 10265 0.534324 16.8676 11.5
12 0.0469206 20.6595 826.145 18.3565 2.30302 0.0491319 880114 4.45347e+06 109756 0.569786 1146.53 201662 0.339565 0.216409 1.36792e+14 0 0 356.18 11205.9 0.533781 16.7935 11.5
13 0.0491319 20.6405 822.382 18.3373 2.30321 0.0514474 964845 5.05517e+06 124857 0.654149 1146.4 201647 0.389832 0.216409 1.36693e+14 0 0 390.129 12230.7 0.533214 16.7165 11.5
14 0.0514474 20.6207 818.473 18.3173 2.3034 0.0538721 1.05772e+06 5.71179e+06 141400 0.751 1146.27 201632 0.447539 0.216406 1.36589e+14 0 0 427.291 13346.5 0.53262 16.6365 11.5
15 0.0538721 20.5999 814.414 18.2963 2.30361 0.056411 1.15953e+06 6.42818e+06 159521 0.862185 1146.13 201615 0.513786 0.216405 1.3648e+14 0 0 467.97 14561.1 0.532 16.5535 11.5
16 0.056411 20.5782 810.2 18.2744 2.30382 0.0590696 1.27113e+06 7.20962e+06 179369 0.989828 1145.98 201598 0.589835 0.216403 1.36366e+14 0 0 512.493 15882.8 0.531351 16.4672 11.5
17 0.0590696 20.5555 805.827 18.2515 2.30404 0.0618534 1.39345e+06 8.06184e+06 201107 1.13636 1145.83 201581 0.677137 0.216401 1.36246e+14 0 0 561.22 17320.5 0.530672 16.3778 11.5
18 0.0618534 20.5318 801.291 18.2275 2.30427 0.0647685 1.52753e+06 8.99101e+06 224916 1.30458 1145.67 201562 0.777358 0.216399 1.36122e+14 0 0 614.542 18884 0.529963 16.2849 11.5
19 0.0647685 20.5069 796.587 18.2024 2.30452 0.0678209 1.67449e+06 1.00038e+07 250990 1.49769 1145.51 201543 0.892405 0.216397 1.35991e+14 0 0 672.888 20583.5 0.52922 16.1887 11.5
20 0.0678209 20.481 791.71 18.1762 2.30478 0.0710172 1.83556e+06 1.11076e+07 279543 1.71939 1145.33 201522 1.02447 0.216395 1.35854e+14 0 0 736.723 22430.2 0.528442 16.0889 11.5
21 0.0710172 20.4538 786.659 18.1487 2.30505 0.0743642 2.01211e+06 1.23101e+07 310810 1.97388 1145.15 201501 1.17608 0.216392 1.35711e+14 0 0 806.558 24436.3 0.527629 15.9856 11.5
22 0.0743642 20.4254 781.427 18.1201 2.30534 0.0778689 2.20561e+06 1.36199e+07 345045 2.26603 1144.96 201479 1.35011 0.21639 1.35562e+14 0 0 882.949 26614.4 0.52678 15.8785 11.5
23 0.0778689 20.3957 776.011 18.0901 2.30563 0.0815387 2.41768e+06 1.50461e+07 382529 2.60141 1144.76 201455 1.54988 0.216388 1.35405e+14 0 0 966.503 28978.4 0.525892 15.7677 11.5
24 0.0815387 20.3647 770.406 18.0587 2.30594 0.0853815 2.65011e+06 1.65986e+07 423567 2.9864 1144.55 201431 1.7792 0.216385 1.35241e+14 0 0 1057.88 31543.2 0.524965 15.653 11.5
25 0.0853815 20.3323 764.611 18.026 2.30627 0.0894054 2.90485e+06 1.8288e+07 468493 3.42834 1144.34 201405 2.04244 0.216382 1.3507e+14 0 0 1157.8 34324.3 0.523996 15.5344 11.5
26 0.0894054 20.2984 758.619 17.9918 2.30661 0.0936189 3.18402e+06 2.01259e+07 517670 3.93566 1144.11 201378 2.34459 0.216379 1.34891e+14 0 0 1267.05 37338.8 0.522983 15.4118 11.5
27 0.0936189 20.263 752.428 17.956 2.30697 0.0980311 3.48996e+06 2.21248e+07 571498 4.51802 1143.87 201350 2.69143 0.216376 1.34704e+14 0 0 1386.48 40604.7 0.521925 15.2852 11.5
28 0.0980311 20.2259 746.035 17.9186 2.30735 0.102651 3.82524e+06 2.42978e+07 630412 5.18652 1143.62 201321 3.08954 0.216373 1.34508e+14 0 0 1517.02 44141.2 0.520816 15.1543 11.5
29 0.102651 20.1872 739.436 17.8795 2.30775 0.107489 4.19265e+06 2.66594e+07 694886 5.95387 1143.36 201290 3.54651 0.216369 1.34303e+14 0 0 1659.68 47968.6 0.519659 15.0193 11.5
30 0.107489 20.1468 732.63 17.8387 2.30816 0.112555 4.59527e+06 2.9225e+07 765438 6.8347 1143.08 201258 4.07101 0.216367 1.34089e+14 0 0 1815.57 52108.7 0.518451 14.88 11.5
31 0.112555 20.1046 725.613 17.796 2.30859 0.117859 5.03646e+06 3.20112e+07 842636 7.84578 1142.79 201224 4.67305 0.216363 1.33865e+14 0 0 1985.89 56584.7 0.517189 14.7364 11.5
32 0.117859 20.0606 718.382 17.7515 2.30905 0.123414 5.51989e+06 3.50358e+07 927096 9.00634 1142.49 201189 5.36407 0.216359 1.33631e+14 0 0 2171.95 61420.9 0.515873 14.5885 11.5
33 0.123414 20.0145 710.937 17.705 2.30952 0.12923 6.0496e+06 3.83178e+07 1.01949e+06 10.3385 1142.18 201152 6.15719 0.216355 1.33387e+14 0 0 2375.15 66643.3 0.514499 14.4361 11.5
34 0.12923 19.9664 703.274 17.6564 2.31002 0.135321 6.63e+06 4.18776e+07 1.12056e+06 11.8675 1141.85 201113 7.06753 0.21635 1.33131e+14 0 0 2597.02 72279.2 0.51306 14.2793 11.5
35 0.135321 19.9162 695.395 17.6057 2.31055 0.141698 7.26591e+06 4.57372e+07 1.2311e+06 13.6226 1141.51 201073 8.1123 0.216346 1.32863e+14 0 0 2839.25 78357.5 0.51156 14.118 11.5
36 0.141698 19.8638 687.295 17.5527 2.3111 0.148376 7.96263e+06 4.99198e+07 1.35198e+06 15.6371 1141.15 201031 9.31144 0.216342 1.32584e+14 0 0 3103.64 84908.6 0.509994 13.9523 11.5
37 0.148376 19.8091 678.976 17.4975 2.31168 0.155369 8.72593e+06 5.44505e+07 1.48416e+06 17.9492 1140.77 200986 10.6877 0.216337 1.32292e+14 0 0 3392.17 91964.4 0.50836 13.782 11.5
38 0.155369 19.7521 670.439 17.4398 2.31228 0.162691 9.56215e+06 5.93558e+07 1.62868e+06 20.603 1140.37 200940 12.2671 0.216332 1.31987e+14 0 0 3706.99 99558.5 0.506657 13.6073 11.5
39 0.162691 19.6925 661.683 17.3796 2.31291 0.170358 1.04782e+07 6.46641e+07 1.78666e+06 23.6488 1139.96 200892 14.0797 0.216327 1.31668e+14 0 0 4050.35 107726 0.504878 13.4281 11.5
40 0.170358 19.6303 652.708 17.3168 2.31358 0.178387 1.14817e+07 7.04056e+07 1.95934e+06 27.1446 1139.53 200841 16.16 0.216321 1.31335e+14 0 0 4424.78 116503 0.50302 13.2444 11.5
41 0.178387 19.5655 643.517 17.2512 2.31428 0.186794 1.2581e+07 7.66123e+07 2.14805e+06 31.1566 1139.08 200788 18.5473 0.216316 1.30987e+14 0 0 4833.02 125929 0.501086 13.0563 11.5
42 0.186794 19.4979 634.111 17.1829 2.31501 0.195598 1.3785e+07 8.33185e+07 2.35425e+06 35.7612 1138.61 200732 21.2869 0.216309 1.30624e+14 0 0 5277.98 136042 0.49907 12.8637 11.5
43 0.195598 19.4275 624.494 17.1117 2.31578 0.204816 1.51037e+07 9.05601e+07 2.57953e+06 41.0456 1138.11 200674 24.4307 0.216304 1.30244e+14 0 0 5762.78 146885 0.496965 12.6669 11.5
44 0.204816 19.354 614.668 17.0374 2.31659 0.214469 1.65481e+07 9.83754e+07 2.82561e+06 47.1103 1137.59 200613 28.0384 0.216297 1.29848e+14 0 0 6290.88 158499 0.494772 12.4658 11.5
45 0.214469 19.2774 604.636 16.96 2.31743 0.224576 1.81299e+07 1.06805e+08 3.09437e+06 54.07 1137.05 200550 32.178 0.21629 1.29435e+14 0 0 6865.96 170928 0.492487 12.2604 11.5
46 0.224576 19.1976 594.405 16.8793 2.31832 0.23516 1.98622e+07 1.15891e+08 3.38783e+06 62.057 1136.49 200483 36.9282 0.216282 1.29003e+14 0 0 7492.01 184217 0.490108 12.051 11.5
47 0.23516 19.1145 583.977 16.7952 2.31926 0.246243 2.17591e+07 1.25679e+08 3.70821e+06 71.2224 1135.89 200413 42.3785 0.216275 1.28552e+14 0 0 8173.23 198413 0.487626 11.8376 11.5
48 0.246243 19.0279 573.356 16.7077 2.32026 0.257848 2.38362e+07 1.36217e+08 4.05792e+06 81.74 1135.27 200340 48.6324 0.216267 1.28082e+14 0 0 8914.23 213561 0.48504 11.6203 11.5
49 0.257848 18.9377 562.539 16.6164 2.32137 0.27 2.61105e+07 1.47553e+08 4.43954e+06 93.8089 1134.63 200264 55.8077 0.216259 1.2759e+14 0 0 9719.65 229711 0.48233 11.3992 11.5
50 0.27 18.8438 551.538 16.5212 2.32258 0.282725 2.86004e+07 1.59739e+08 4.8559e+06 107.658 1133.95 200184 64.04 0.216251 1.27077e+14 0 0 10594.7 246909 0.479494 11.1746 11.5
51 0.282725 18.746 540.369 16.4222 2.32384 0.296049 3.13264e+07 1.72831e+08 5.31007e+06 123.548 1133.24 200101 73.4848 0.216242 1.26541e+14 0 0 11545.5 265204 0.476548 10.9465 11.5
52 0.296049 18.6443 529.04 16.3191 2.32519 0.310001 3.43104e+07 1.86885e+08 5.80535e+06 141.781 1132.5 200014 84.3205 0.216232 1.25983e+14 0 0 12577.9 284644 0.47348 10.7151 11.5
53 0.310001 18.5385 517.56 16.2119 2.32659 0.324611 3.75767e+07 2.0196e+08 6.34534e+06 162.701 1131.72 199922 96.7509 0.216222 1.254e+14 0 0 13698.5 305277 0.47029 10.4806 11.5
54 0.324611 18.4285 505.94 16.1004 2.32809 0.33991 4.11518e+07 2.18119e+08 6.93391e+06 186.702 1130.91 199827 111.011 0.216212 1.24793e+14 0 0 14914.1 327149 0.466971 10.2433 11.5
55 0.33991 18.3142 494.19 15.9846 2.32965 0.355929 4.50645e+07 2.35425e+08 7.57525e+06 214.239 1130.06 199727 127.368 0.216201 1.2416e+14 0 0 16232.2 350308 0.463523 10.0033 11.5
56 0.355929 18.1954 482.321 15.8641 2.33131 0.372704 4.93463e+07 2.53945e+08 8.27392e+06 245.832 1129.18 199623 146.131 0.21619 1.235e+14 0 0 17660.6 374797 0.459938 9.76089 11.5
57 0.372704 18.072 470.346 15.739 2.33306 0.390269 5.40316e+07 2.73748e+08 9.03479e+06 282.074 1128.25 199514 164.395 0.220462 1.22813e+14 0 0 19207.8 400658 0.456215 9.51629 11.5
58 0.390269 17.944 458.276 15.6091 2.3349 0.408662 5.91579e+07 2.94904e+08 9.86316e+06 323.651 1127.29 199399 188.514 0.22055 1.22097e+14 0 0 20882.5 427933 0.452352 9.26977 11.5
59 0.408662 17.811 446.127 15.4742 2.33684 0.427921 6.47663e+07 3.17486e+08 1.07647e+07 371.345 1126.27 199280 216.158 0.220642 1.21352e+14 0 0 22694.2 456657 0.448341 9.0216 11.5
60 0.427921 17.6732 433.91 15.3343 2.3389 0.448088 7.09013e+07 3.41569e+08 1.17456e+07 426.053 1125.22 199155 247.84 0.220739 1.20576e+14 0 0 24652.8 486864 0.444181 8.77205 11.5
61 0.448088 17.5303 421.641 15.1892 2.34106 0.469206 7.76118e+07 3.67228e+08 1.28124e+07 488.804 1124.11 199025 284.149 0.220841 1.19769e+14 0 0 26768.8 518584 0.439868 8.52143 11.5
62 0.469206 17.3822 409.333 15.0389 2.34335 0.491319 8.49509e+07 3.94542e+08 1.39723e+07 560.779 1122.96 198889 325.755 0.220946 1.18929e+14 0 0 29053.3 551841 0.435401 8.27003 11.5
63 0.491319 17.2289 397.002 14.8831 2.34577 0.514474 9.29765e+07 4.23589e+08 1.52329e+07 643.327 1121.75 198746 373.429 0.221057 1.18056e+14 0 0 31517.8 586655 0.430774 8.01818 11.5
64 0.514474 17.0702 384.665 14.7219 2.34832 0.538721 1.01752e+08 4.54449e+08 1.66023e+07 738 1120.49 198597 428.046 0.221173 1.17149e+14 0 0 34174.5 623038 0.425986 7.76619 11.5
65 0.538721 16.9061 372.337 14.5551 2.35101 0.56411 1.11346e+08 4.87201e+08 1.80895e+07 846.57 1119.17 198442 490.617 0.221294 1.16206e+14 0 0 37036.1 660998 0.421036 7.51439 11.5
66 0.56411 16.7365 360.035 14.3827 2.35384 0.590696 1.21833e+08 5.21927e+08 1.97037e+07 971.073 1117.8 198279 562.287 0.221422 1.15227e+14 0 0 40116.1 700533 0.415922 7.2631 11.5
67 0.590696 16.5613 347.774 14.2045 2.35683 0.618534 1.33295e+08 5.58706e+08 2.14552e+07 1113.84 1116.36 198109 644.375 0.221555 1.14211e+14 0 0 43428 741636 0.410642 7.01269 11.5
68 0.618534 16.3805 335.572 14.0205 2.35998 0.647685 1.45821e+08 5.97619e+08 2.33547e+07 1277.53 1114.86 197932 738.387 0.221693 1.13157e+14 0 0 46986 784289 0.405193 6.76347 11.5
69 0.647685 16.1939 323.445 13.8306 2.36333 0.678209 1.59508e+08 6.38744e+08 2.54137e+07 1465.22 1113.29 197746 846.034 0.221839 1.12063e+14 0 0 50804.2 828465 0.39957 6.5158 11.5
70 0.678209 16.0016 311.409 13.6348 2.36687 0.710172 1.7446e+08 6.82159e+08 2.76445e+07 1680.39 1111.66 197552 969.283 0.221991 1.10929e+14 0 0 54897.9 874129 0.393776 6.27002 11.5
71 0.710172 15.8036 299.481 13.433 2.37061 0.743642 1.90793e+08 7.27939e+08 3.00603e+07 1927.06 1109.95 197350 1110.38 0.22215 1.09755e+14 0 0 59282.5 921232 0.387811 6.02646 11.5
72 0.743642 15.5999 287.677 13.2253 2.37456 0.778689 2.08629e+08 7.76157e+08 3.26751e+07 2209.82 1108.17 197139 1271.89 0.222317 1.08539e+14 0 0 63973.6 969718 0.381676 5.78547 11.5
73 0.778689 15.3905 276.015 13.0118 2.37871 0.815387 2.28105e+08 8.26884e+08 3.55036e+07 2533.93 1106.31 196918 1456.73 0.222491 1.07282e+14 0 0 68988 1.01952e+06 0.375377 5.54738 11.5
74 0.815387 15.1755 264.508 12.7924 2.3831 0.853815 2.49368e+08 8.80186e+08 3.85617e+07 2905.41 1104.37 196688 1668.26 0.222673 1.05981e+14 0 0 74341.3 1.07055e+06 0.368913 5.3125 11.5
75 0.853815 14.955 253.173 12.5673 2.38772 0.894054 2.72575e+08 9.36126e+08 4.18661e+07 3331.14 1102.35 196448 1910.26 0.222864 1.04638e+14 0 0 80050.3 1.12271e+06 0.36229 5.08115 11.5
76 0.894054 14.729 242.024 12.3364 2.39259 0.936189 2.97901e+08 9.94763e+08 4.54345e+07 3819.01 1100.24 196197 2187.12 0.223063 1.03252e+14 0 0 86130.5 1.17591e+06 0.355509 4.85364 11.5
77 0.936189 14.4978 231.076 12.1 2.39773 0.980311 3.25532e+08 1.05615e+09 4.92858e+07 4378.03 1098.03 195935 2503.78 0.223272 1.01822e+14 0 0 92597.7 1.23002e+06 0.348573 4.63027 11.5
78 0.980311 14.2613 220.341 11.8582 2.40315 1.02651 3.55672e+08 1.12033e+09 5.34398e+07 5018.54 1095.74 195662 2865.91 0.223491 1.00348e+14 0 0 99468.2 1.28491e+06 0.34149 4.41131 11.5
79 1.02651 14.02 209.832 11.6111 2.40884 1.07489 3.88541e+08 1.18734e+09 5.79175e+07 5752.33 1093.35 195377 3279.98 0.223719 9.88305e+13 0 0 106759 1.34044e+06 0.33427 4.19703 11.5
80 1.07489 13.7739 199.563 11.3591 2.41481 1.12555 4.24378e+08 1.25723e+09 6.2741e+07 6592.91 1090.85 195080 3753.33 0.223957 9.72702e+13 0 0 114486 1.39645e+06 0.326923 3.98766 11.5
81 1.12555 13.5235 189.542 11.1024 2.42109 1.17859 4.63441e+08 1.33001e+09 6.79338e+07 7555.73 1088.25 194770 4294.34 0.224207 9.56669e+13 0 0 122663 1.45277e+06 0.319454 3.78346 11.5
82 1.17859 13.2688 179.781 10.8411 2.42768 1.23414 5.06009e+08 1.4057e+09 7.35202e+07 8658.45 1085.54 194446 4912.59 0.224467 9.40213e+13 0 0 131306 1.50921e+06 0.311874 3.58463 11.5
83 1.23414 13.0104 170.29 10.5758 2.43456 1.2923 5.52383e+08 1.48431e+09 7.95264e+07 9921.24 1082.72 194109 5618.92 0.22474 9.23348e+13 0 0 140432 1.5656e+06 0.3042 3.39135 11.5
84 1.2923 12.7485 161.075 10.3068 2.44174 1.35321 6.02891e+08 1.56585e+09 8.59795e+07 11367.2 1079.79 193758 6425.71 0.225025 9.06085e+13 0 0 150055 1.62171e+06 0.296446 3.20381 11.5
85 1.35321 12.4837 152.144 10.0344 2.44925 1.41698 6.57885e+08 1.65029e+09 9.29081e+07 13022.7 1076.73 193392 7347.08 0.225323 8.88433e+13 0 0 160189 1.67734e+06 0.28862 3.02215 11.5
86 1.41698 12.2163 143.502 9.7592 2.45706 1.48376 7.17744e+08 1.73762e+09 1.00343e+08 14917.8 1073.54 193011 8399.02 0.225635 8.70414e+13 0 0 170851 1.73227e+06 0.280744 2.84649 11.5
87 1.48376 11.9467 135.154 9.48155 2.46518 1.55369 7.82879e+08 1.82781e+09 1.08314e+08 17086.9 1070.23 192613 9599.75 0.225961 8.52043e+13 0 0 182053 1.78627e+06 0.272829 2.67695 11.5
88 1.55369 11.6757 127.105 9.20204 2.47361 1.62691 8.53731e+08 1.9208e+09 1.16857e+08 19569.5 1066.78 192200 10970 0.226301 8.33346e+13 0 0 193812 1.8391e+06 0.264896 2.51361 11.5
89 1.62691 11.4036 119.355 8.9212 2.48238 1.70358 9.30776e+08 2.01655e+09 1.26005e+08 22410.2 1063.2 191769 12533.2 0.226657 8.14345e+13 0 0 206142 1.89051e+06 0.256957 2.35652 11.5
90 1.70358 11.1311 111.905 8.63962 2.49152 1.78387 1.01453e+09 2.11499e+09 1.35797e+08 25660.4 1059.47 191321 14316.2 0.227028 7.95068e+13 0 0 219055 1.94026e+06 0.249027 2.20573 11.5
91 1.78387 10.8592 104.752 8.35793 2.50128 1.86794 1.10553e+09 2.21602e+09 1.46271e+08 29378.4 1055.6 190854 16349 0.227417 7.75538e+13 0 0 232546 1.98809e+06 0.241103 2.06125 11.5
92 1.86794 10.5897 97.8821 8.0769 2.51279 1.95598 1.20438e+09 2.31954e+09 1.5747e+08 33631 1051.58 190369 18666.3 0.227823 7.5576e+13 0 0 246513 2.0338e+06 0.233095 1.9231 11.5
93 1.95598 10.3216 91.3202 7.79838 2.52325 2.04816 1.3117e+09 2.42544e+09 1.69439e+08 38494.3 1047.39 189864 21306.9 0.228247 7.35951e+13 0 0 261298 2.07701e+06 0.225336 1.79115 11.5
94 2.04816 10.0542 85.0698 7.52212 2.53207 2.14469 1.42819e+09 2.5336e+09 1.82222e+08 44054.9 1043.05 189339 24315.1 0.22869 7.1611e+13 0 0 276996 2.11745e+06 0.217855 1.66536 11.5
95 2.14469 9.78706 79.1274 7.24773 2.53933 2.24576 1.55456e+09 2.64391e+09 1.95867e+08 50411.7 1038.55 188793 27740.8 0.229152 6.962e+13 0 0 293630 2.15487e+06 0.210617 1.54566 11.5
96 2.24576 9.52006 73.4874 6.97494 2.54512 2.3516 1.69159e+09 2.75625e+09 2.1042e+08 57677.5 1033.87 188226 31640.6 0.229635 6.76193e+13 0 0 311217 2.18902e+06 0.20359 1.432 11.5
