#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
15 0.0538721 14.4704 75.1012 0.0772108 14.3931 0.056411 788130 597883 111523 373.077 395246 23304.5 33975.1 0.000455445 4.89598e+11 0 0 23.2171 139.067 0.0263938 0.158095 0.00182399 0.00210509 10.75
16 0.056411 14.4703 74.5798 0.0771208 14.3932 0.0590696 863791 669816 125479 415.547 381298 23935.2 35938.4 0.000510141 4.89028e+11 0 0 25.4568 151.69 0.0263935 0.157271 0.00182397 0.00210877 10.75
17 0.0590696 14.4703 74.0372 0.0770266 14.3933 0.0618534 946697 748115 140783 462.583 367804 24581.3 38011.1 0.000571347 4.88431e+11 0 0 27.9125 165.411 0.0263932 0.156408 0.00182395 0.00211256 10.75
18 0.0618534 14.4703 73.4783 0.0769281 14.3934 0.0647685 1.03754e+06 833320 157562 514.671 354749 25243.1 40199 0.000630808 4.87808e+11 0 0 30.6051 180.337 0.0263929 0.155517 0.00182393 0.00211651 10.75
19 0.0647685 14.4703 72.9006 0.0768251 14.3935 0.0678209 1.13707e+06 926011 175961 572.347 342120 25920.7 42508.2 0.000702638 4.87155e+11 0 0 33.5574 196.56 0.0263925 0.154592 0.00182391 0.00212059 10.75
20 0.0678209 14.4703 72.3034 0.0767174 14.3936 0.0710172 1.24612e+06 1.02681e+06 196135 636.203 329903 26614.5 44944.9 0.000782573 4.86473e+11 0 0 36.7944 214.185 0.0263922 0.153632 0.00182389 0.00212483 10.75
21 0.0710172 14.4703 71.6867 0.0766047 14.3937 0.0743642 1.3656e+06 1.1364e+06 218255 706.893 318086 27324.8 47515.8 0.000871525 4.8576e+11 0 0 40.3437 233.327 0.0263918 0.152636 0.00182387 0.00212921 10.75
22 0.0743642 14.4703 71.0516 0.0764869 14.3938 0.0778689 1.49649e+06 1.25549e+06 242509 785.14 306655 28051.9 50227.9 0.000970497 4.85014e+11 0 0 44.2354 254.113 0.0263915 0.151608 0.00182384 0.00213377 10.75
23 0.0778689 14.4702 70.3964 0.0763636 14.3939 0.0815387 1.63989e+06 1.38486e+06 269102 871.74 295600 28795.9 53088.4 0.00106804 4.84234e+11 0 0 48.5024 276.669 0.0263911 0.150541 0.00182382 0.00213847 10.75
24 0.0815387 14.4702 69.7231 0.0762348 14.394 0.0853815 1.79697e+06 1.52537e+06 298262 967.575 284909 29557.3 56104.8 0.00119048 4.83419e+11 0 0 53.181 301.148 0.0263906 0.149442 0.00182379 0.00214337 10.75
25 0.0853815 14.4702 69.0272 0.0761001 14.3941 0.0894054 1.96905e+06 1.67789e+06 330235 1073.61 274570 30336.3 59285.2 0.00132682 4.82566e+11 0 0 58.3109 327.675 0.0263902 0.148298 0.00182376 0.0021484 10.75
26 0.0894054 14.4702 68.3123 0.0759593 14.3942 0.0936189 2.15753e+06 1.84339e+06 365292 1190.93 264571 31133.2 62637.9 0.00147861 4.81675e+11 0 0 63.9355 356.432 0.0263898 0.14712 0.00182374 0.00215363 10.75
27 0.0936189 14.4701 67.5768 0.0758121 14.3943 0.0980311 2.36399e+06 2.02291e+06 403732 1320.71 254904 31948.1 66171.4 0.00160189 4.80743e+11 0 0 70.1026 387.582 0.0263893 0.1459 0.00182371 0.00215903 10.75
28 0.0980311 14.4701 66.819 0.0756582 14.3945 0.102651 2.59011e+06 2.21753e+06 445880 1464.24 245556 32781.5 69894.8 0.00177721 4.7977e+11 0 0 76.8646 421.291 0.0263888 0.144636 0.00182368 0.00216459 10.75
29 0.102651 14.4701 66.0423 0.0754974 14.3946 0.107489 2.83777e+06 2.42846e+06 492094 1622.98 236519 33633.5 73817.7 0.00197152 4.78752e+11 0 0 84.2787 457.785 0.0263883 0.143336 0.00182365 0.00217036 10.75
30 0.107489 14.47 65.2441 0.0753293 14.3947 0.112555 3.10898e+06 2.65694e+06 542767 1798.51 227782 34504.4 77949.7 0.00218685 4.77689e+11 0 0 92.4079 497.243 0.0263878 0.141991 0.00182361 0.00217631 10.75
31 0.112555 14.47 64.4259 0.0751536 14.3948 0.117859 3.40599e+06 2.90432e+06 598329 1992.56 219337 35394.5 80008.2 0.00242545 4.76578e+11 0 0 101.321 539.899 0.0263872 0.140607 0.00182358 0.00218245 10.75
32 0.117859 14.47 63.5874 0.07497 14.395 0.123414 3.73123e+06 3.17204e+06 659251 2207.07 211173 36304 83773.4 0.00256064 4.75417e+11 0 0 111.094 585.982 0.0263866 0.13918 0.00182354 0.0021888 10.75
33 0.123414 14.4699 62.7268 0.0747782 14.3951 0.12923 4.08735e+06 3.46161e+06 726050 2444.17 203283 37233.1 84330.1 0.00281147 4.74204e+11 0 0 121.809 635.713 0.026386 0.137706 0.00182351 0.00219533 10.75
34 0.12923 14.4699 61.8491 0.0745779 14.3953 0.135321 4.47726e+06 3.77468e+06 799294 2706.17 195657 38182 84883.1 0.00308667 4.72937e+11 0 0 133.558 689.413 0.0263854 0.136199 0.00182347 0.00220211 10.75
35 0.135321 14.4698 60.9466 0.0743686 14.3954 0.141698 4.90414e+06 4.11295e+06 879604 2995.67 188288 39151.1 85432.7 0.00338855 4.71614e+11 0 0 146.44 747.237 0.0263847 0.134633 0.00182343 0.00220904 10.75
36 0.141698 14.4697 60.029 0.0741499 14.3956 0.148376 5.37146e+06 4.47826e+06 967662 3315.48 181167 40140.4 91399 0.00349908 4.70232e+11 0 0 160.564 809.627 0.026384 0.133039 0.00182339 0.00221624 10.75
37 0.148376 14.4697 59.0847 0.0739216 14.3958 0.155369 5.88302e+06 4.87252e+06 1.06421e+06 3668.73 174287 41150.2 94288.3 0.00374647 4.68789e+11 0 0 176.05 876.652 0.0263833 0.131377 0.00182335 0.00222355 10.75
38 0.155369 14.4696 58.1257 0.0736832 14.3959 0.162691 6.44297e+06 5.2978e+06 1.17008e+06 4058.84 167640 42180.6 97249.2 0.0040115 4.67282e+11 0 0 193.029 948.859 0.0263826 0.129687 0.00182331 0.00223114 10.75
39 0.162691 14.4695 57.1422 0.0734343 14.3961 0.170358 7.05582e+06 5.75622e+06 1.28616e+06 4489.6 161218 43231.9 100282 0.00429542 4.6571e+11 0 0 211.646 1026.34 0.0263818 0.127933 0.00182327 0.00223885 10.75
40 0.170358 14.4694 56.1424 0.0731745 14.3963 0.178387 7.72652e+06 6.25007e+06 1.41344e+06 4965.14 155015 44304.1 103388 0.00459961 4.64068e+11 0 0 232.058 1109.6 0.026381 0.126142 0.00182322 0.00224681 10.75
41 0.178387 14.4693 55.1164 0.0729033 14.3964 0.186794 8.46047e+06 6.78168e+06 1.553e+06 5490.03 149024 45397.5 114092 0.00460062 4.62355e+11 0 0 254.439 1198.67 0.0263801 0.124278 0.00182317 0.00225482 10.75
42 0.186794 14.4692 54.0298 0.0726202 14.3966 0.195598 9.26356e+06 7.35307e+06 1.70602e+06 6069.29 143237 46512.1 122820 0.00471631 4.60568e+11 0 0 278.977 1292.56 0.0263792 0.122221 0.00182313 0.0022621 10.75
43 0.195598 14.4691 52.8335 0.0723249 14.3968 0.204816 1.01422e+07 7.96573e+06 1.87381e+06 6708.42 137650 47648 132156 0.00483619 4.58703e+11 0 0 305.882 1389.17 0.0263783 0.119798 0.00182308 0.00226746 10.75
44 0.204816 14.469 51.63 0.0720168 14.397 0.214469 1.11035e+07 8.62219e+06 2.05778e+06 7413.48 132254 48805.4 142135 0.00496049 4.56758e+11 0 0 335.381 1492.13 0.0263774 0.117354 0.00182303 0.00227299 10.75
45 0.214469 14.4689 50.4082 0.0716954 14.3972 0.224576 1.21549e+07 9.32495e+06 2.25949e+06 8191.11 127045 49984.3 152795 0.00508939 4.5473e+11 0 0 367.724 1601.16 0.0263764 0.114849 0.00182297 0.00227839 10.75
46 0.224576 14.4687 49.1755 0.0713602 14.3974 0.23516 1.3305e+07 1.00767e+07 2.48067e+06 9048.61 122016 51184.7 169826 0.00504929 4.52615e+11 0 0 403.185 1716.78 0.0263753 0.112307 0.00182292 0.0022838 10.75
47 0.23516 14.4686 47.9265 0.0710107 14.3975 0.246243 1.45627e+07 1.088e+07 2.72318e+06 9993.99 117162 52406.7 189436 0.00499046 4.5041e+11 0 0 442.065 1838.82 0.0263742 0.109706 0.00182287 0.00228905 10.75
48 0.246243 14.4684 46.67 0.0706464 14.3977 0.257848 1.5938e+07 1.17377e+07 2.98908e+06 11036 112477 53650.2 202004 0.00493489 4.48112e+11 0 0 484.695 1967.87 0.0263731 0.107075 0.00182281 0.00229431 10.75
49 0.257848 14.4682 45.4057 0.0702667 14.3979 0.27 1.74418e+07 1.26527e+07 3.28064e+06 12184.3 107956 54915.2 212589 0.00488262 4.45718e+11 0 0 531.434 2104.04 0.026372 0.104411 0.00182276 0.00229951 10.75
50 0.27 14.468 44.1312 0.0698711 14.3981 0.282725 1.90857e+07 1.36278e+07 3.60032e+06 13449.5 103594 56201.7 223680 0.00483355 4.43223e+11 0 0 582.679 2247.19 0.0263707 0.101703 0.0018227 0.00230456 10.75
51 0.282725 14.4677 42.8511 0.0694589 14.3983 0.296049 2.08826e+07 1.4666e+07 3.95083e+06 14843.1 99384.5 57509.6 235295 0.00491031 4.40625e+11 0 0 638.864 2397.67 0.0263695 0.0989652 0.00182264 0.00230951 10.75
52 0.296049 14.4675 41.5677 0.0690296 14.3985 0.310001 2.28465e+07 1.57702e+07 4.33516e+06 16377.8 95324.2 58838.7 247456 0.00486365 4.37921e+11 0 0 700.466 2555.63 0.0263682 0.0962037 0.00182258 0.00231439 10.75
53 0.310001 14.4672 40.2841 0.0685827 14.3986 0.324611 2.49925e+07 1.69436e+07 4.75656e+06 18067.4 91407.8 60189 260182 0.00482035 4.35105e+11 0 0 768.006 2721.34 0.0263668 0.0934277 0.00182252 0.00231922 10.75
54 0.324611 14.4669 38.9995 0.0681175 14.3988 0.33991 2.73373e+07 1.81891e+07 5.2186e+06 19927.3 87630.9 61560.1 273496 0.00478033 4.32175e+11 0 0 842.057 2894.6 0.0263654 0.090632 0.00182246 0.00232393 10.75
55 0.33991 14.4666 37.7159 0.0676333 14.3989 0.355929 2.98987e+07 1.95099e+07 5.72521e+06 21973.9 83988.8 62951.9 287419 0.00474363 4.29126e+11 0 0 923.246 3075.44 0.026364 0.0878215 0.0018224 0.0023285 10.75
56 0.355929 14.4662 36.4357 0.0671297 14.3991 0.372704 3.26964e+07 2.0909e+07 6.28068e+06 24225.5 80477.5 64364.2 301973 0.00505682 4.25956e+11 0 0 1012.26 3263.93 0.0263625 0.085003 0.00182235 0.00233296 10.75
57 0.372704 14.4658 35.1615 0.066606 14.3992 0.390269 3.57515e+07 2.23894e+07 6.88972e+06 26701.9 77092.6 65796.5 317181 0.00520168 4.2266e+11 0 0 1109.86 3460.13 0.0263609 0.0821837 0.00182229 0.00233732 10.75
58 0.390269 14.4654 33.8944 0.0660615 14.3993 0.408662 3.90873e+07 2.39541e+07 7.55751e+06 29424.9 73830.2 67248.7 333064 0.00535276 4.19235e+11 0 0 1216.86 3663.84 0.0263593 0.0793652 0.00182223 0.00234154 10.75
59 0.408662 14.4649 32.6363 0.0654956 14.3994 0.427921 4.27287e+07 2.56061e+07 8.2897e+06 32418.2 70686.2 68720.2 349646 0.00551046 4.15676e+11 0 0 1334.17 3874.98 0.0263576 0.0765531 0.00182217 0.00234564 10.75
60 0.427921 14.4644 31.3883 0.0649078 14.3995 0.448088 4.67029e+07 2.73482e+07 9.0925e+06 35707.7 67657.1 70210.7 366950 0.0056751 4.1198e+11 0 0 1462.8 4093.21 0.0263559 0.0737493 0.00182212 0.00234957 10.75
61 0.448088 14.4639 30.1522 0.0642974 14.3996 0.469206 5.10396e+07 2.91831e+07 9.97272e+06 39321.7 64738.9 71719.7 384999 0.00608224 4.08144e+11 0 0 1603.82 4318.25 0.0263541 0.070958 0.00182206 0.00235333 10.75
62 0.469206 14.4633 28.9294 0.0636638 14.3996 0.491319 5.57708e+07 3.11135e+07 1.09378e+07 43290.9 61928.3 73246.6 403816 0.00654151 4.04162e+11 0 0 1758.43 4549.73 0.0263522 0.0681835 0.00182201 0.00235689 10.75
63 0.491319 14.4626 27.7233 0.0630065 14.3996 0.514474 6.09311e+07 3.31419e+07 1.1996e+07 47649 59221.7 74790.8 423423 0.00703571 4.00033e+11 0 0 1927.94 4787.64 0.0263503 0.0654357 0.00182196 0.00236032 10.75
64 0.514474 14.4619 26.5334 0.0623248 14.3996 0.538721 6.65582e+07 3.52705e+07 1.31562e+07 52432.5 56615.8 76351.8 443845 0.00756746 3.95752e+11 0 0 2113.78 5031.03 0.0263484 0.062712 0.00182192 0.00236351 10.75
65 0.538721 14.4611 25.3615 0.0616182 14.3995 0.56411 7.26928e+07 3.75014e+07 1.44282e+07 57681.5 54107.3 77928.9 465104 0.00813966 3.91317e+11 0 0 2317.54 5279.35 0.0263464 0.060017 0.00182187 0.00236646 10.75
66 0.56411 14.4603 24.2096 0.0608861 14.3994 0.590696 7.93789e+07 3.98365e+07 1.5823e+07 63439.2 51693.1 79521.2 487222 0.00853848 3.86723e+11 0 0 2540.93 5532.1 0.0263443 0.0573566 0.00182184 0.00236917 10.75
67 0.590696 14.4594 23.0793 0.0601281 14.3992 0.618534 8.66644e+07 4.22773e+07 1.73521e+07 69752.8 49370.2 81128 510221 0.00941105 3.81967e+11 0 0 2785.85 5788.72 0.0263421 0.0547364 0.00182181 0.00237166 10.75
68 0.618534 14.4584 21.9706 0.0593437 14.399 0.647685 9.46006e+07 4.4825e+07 1.90287e+07 76673.7 47135.5 82748.5 534124 0.0103703 3.77048e+11 0 0 3054.37 6047.79 0.0263399 0.0521543 0.00182178 0.00237382 10.75
69 0.647685 14.4573 20.8856 0.0585325 14.3987 0.678209 1.03243e+08 4.74805e+07 2.08669e+07 84257.7 44986.3 84381.6 558951 0.0114245 3.71961e+11 0 0 3348.76 6308.68 0.0263377 0.0496172 0.00182176 0.00237567 10.75
70 0.678209 14.4561 19.8259 0.057694 14.3984 0.710172 1.12653e+08 5.02445e+07 2.28823e+07 92565.2 42919.7 86026.5 584724 0.0125826 3.66706e+11 0 0 3671.52 6570.71 0.0263354 0.0471309 0.00182175 0.00237724 10.75
71 0.710172 14.4548 18.7912 0.0568279 14.398 0.743642 1.22893e+08 5.3117e+07 2.50919e+07 101662 40933 87682 611460 0.0138546 3.61279e+11 0 0 4025.38 6831.95 0.026333 0.0446928 0.00182175 0.00237839 10.75
72 0.743642 14.4534 17.7836 0.0559341 14.3975 0.778689 1.34035e+08 5.60978e+07 2.75145e+07 111619 39023.7 89347.1 639180 0.0146818 3.5568e+11 0 0 4413.34 7091.73 0.0263306 0.0423103 0.00182176 0.00237917 10.75
73 0.778689 14.4519 16.8036 0.0550122 14.3969 0.815387 1.46153e+08 5.9186e+07 3.01705e+07 122514 37189.2 91020.5 667900 0.0162829 3.49907e+11 0 0 4838.68 7348.49 0.0263281 0.0399845 0.00182178 0.00237952 10.75
74 0.815387 14.4503 15.8522 0.0540621 14.3962 0.853815 1.59329e+08 6.23805e+07 3.30825e+07 134431 35427.1 92701.1 660143 0.0180515 3.43959e+11 0 0 5305 7601.01 0.0263256 0.0377194 0.00182181 0.00237944 10.75
75 0.853815 14.4485 14.9293 0.0530839 14.3954 0.894054 1.7365e+08 6.56792e+07 3.62749e+07 147460 33734.9 94387.4 651285 0.0200043 3.37835e+11 0 0 5816.25 7846.99 0.0263231 0.0355137 0.00182185 0.00237879 10.75
76 0.894054 14.4466 14.0361 0.0520775 14.3946 0.936189 1.89209e+08 6.90798e+07 3.9775e+07 161698 32110.4 96078.2 642547 0.0221593 3.31537e+11 0 0 6376.76 8085.09 0.0263205 0.0333717 0.00182191 0.00237757 10.75
77 0.936189 14.4446 13.1723 0.0510431 14.3935 0.980311 2.06107e+08 7.2579e+07 4.36122e+07 177252 30551.3 97771.9 633920 0.0245364 3.25065e+11 0 0 6991.28 8312.76 0.0263178 0.0312924 0.00182198 0.00237562 10.75
78 0.980311 14.4424 12.3387 0.0499811 14.3924 1.02651 2.24451e+08 7.61729e+07 4.78189e+07 194236 29055.4 99467 625405 0.0271569 3.18421e+11 0 0 7665 8528.22 0.0263151 0.0292787 0.00182208 0.00237292 10.75
79 1.02651 14.44 11.535 0.0488918 14.3911 1.07489 2.44358e+08 7.9857e+07 5.24308e+07 212774 27620.7 101162 641842 0.0288816 3.11606e+11 0 0 8403.64 8728.53 0.0263124 0.0273297 0.00182219 0.00236929 10.75
80 1.07489 14.4375 10.7615 0.0477758 14.3897 1.12555 2.65951e+08 8.36256e+07 5.74867e+07 232997 26245 102855 633032 0.0319475 3.04625e+11 0 0 9213.45 8911.15 0.0263097 0.0254465 0.00182232 0.00236459 10.75
81 1.12555 14.4348 10.0192 0.0466338 14.3882 1.17859 2.89363e+08 8.74727e+07 6.30293e+07 255051 24926.5 104545 624346 0.0353225 2.9748e+11 0 0 10101.3 9074.84 0.0263069 0.0236337 0.00182247 0.00235884 10.75
82 1.17859 14.4319 9.30777 0.0454667 14.3865 1.23414 3.14734e+08 9.13915e+07 6.91055e+07 279088 23663.1 106229 615777 0.0390359 2.90178e+11 0 0 11074.7 9216.32 0.0263041 0.0218903 0.00182264 0.00235183 10.75
83 1.23414 14.4289 8.62718 0.0442756 14.3846 1.2923 3.42215e+08 9.53742e+07 7.57665e+07 305276 22453.1 107906 607326 0.0431191 2.82724e+11 0 0 12141.8 9332.85 0.0263013 0.0202166 0.00182283 0.00234336 10.75
84 1.2923 14.4256 7.97726 0.0430619 14.3826 1.35321 3.71969e+08 9.94121e+07 8.30685e+07 333791 21294.6 109574 598991 0.0476062 2.75126e+11 0 0 13311.8 9421.44 0.0262985 0.0186128 0.00182304 0.00233323 10.75
85 1.35321 14.4222 7.35781 0.041827 14.3804 1.41698 4.04165e+08 1.03496e+08 9.1073e+07 364827 20185.8 111231 590771 0.0525342 2.67392e+11 0 0 14594.6 9478.94 0.0262957 0.0170786 0.00182328 0.00232116 10.75
86 1.41698 14.4187 6.76853 0.0405722 14.3781 1.48376 4.38985e+08 1.07615e+08 9.98477e+07 398588 19125 112874 631927 0.0534256 2.5953e+11 0 0 16000.9 9501.92 0.0262929 0.0156137 0.00182353 0.0023068 10.75
87 1.48376 14.4148 6.20912 0.0392974 14.3755 1.55369 4.76624e+08 1.11758e+08 1.09466e+08 435295 18110.6 114503 625123 0.0587195 2.5154e+11 0 0 17542.8 9486.79 0.0262901 0.0142172 0.00182382 0.00228972 10.75
88 1.55369 14.4107 5.67897 0.0380015 14.3727 1.62691 5.17287e+08 1.15913e+08 1.2001e+08 475184 17140.9 116114 618349 0.0645084 2.43421e+11 0 0 19233.3 9428.77 0.0262873 0.0128869 0.00182416 0.00226923 10.75
89 1.62691 14.4066 5.1777 0.0367003 14.3699 1.70358 5.6119e+08 1.20067e+08 1.31568e+08 518507 16214.5 117705 611601 0.0708353 2.35251e+11 0 0 21086.6 9321.71 0.0262845 0.0116195 0.00182448 0.00224415 10.75
90 1.70358 14.4074 4.70398 0.0354942 14.3719 1.78387 6.08564e+08 1.24205e+08 1.44241e+08 565534 15329.7 119275 604880 0.0777461 2.27487e+11 0 0 23117.3 9147.98 0.0262803 0.0103997 0.00182408 0.00221082 10.75
91 1.78387 127.107 0.00328474 0 127.107 1.86794 6.59651e+08 1.24208e+08 2.66837e+08 616553 14485 120821 598187 0.08529 0 0 0 15550 0 0.0161221 0 0.00012684 0 10.75
92 1.86794 115.862 0 0 115.862 1.95598 7.14707e+08 1.24208e+08 3.89368e+08 671872 13679.2 122340 591519 0.0935205 0 0 0 15404.7 0 0.0145662 0 0.00012572 nan 10.75
93 1.95598 105.373 0 0 105.373 2.04816 7.74002e+08 1.24208e+08 5.11559e+08 731819 12910.7 123830 584879 0.102494 0 0 0 15212.4 0 0.0131187 0 0.000124497 nan 10.75
94 2.04816 95.6103 0 0 95.6103 2.14469 8.37819e+08 1.24208e+08 6.33125e+08 796741 12178.1 125290 578269 0.112271 0 0 0 14973.9 0 0.0117769 0 0.000123176 nan 10.75
95 2.14469 86.5439 0 0 86.5439 2.24576 9.06455e+08 1.24208e+08 7.53779e+08 867011 11480.3 126716 620106 0.113319 0 0 0 14690.8 0 0.0105375 0 0.000121759 nan 10.75
96 2.24576 78.1439 0 0 78.1439 2.3516 9.80222e+08 1.24208e+08 8.73233e+08 943022 10815.9 128106 615615 0.123472 0 0 0 14364.6 0 0.00939697 0 0.000120252 nan 10.75
97 2.3516 70.38 0 0 70.38 2.46243 1.05944e+09 1.24208e+08 9.91199e+08 1.02519e+06 10183.6 129458 611004 0.134484 0 0 0 13997.8 0 0.0083513 0 0.00011866 nan 10.75
98 2.46243 63.2216 0 0 63.2216 2.57848 1.14446e+09 1.24208e+08 1.10739e+09 1.11397e+06 9582.21 130769 606273 0.146424 0 0 0 13593 0 0.00739622 0 0.000116989 nan 10.75
99 2.57848 56.638 0 0 56.638 2.7 1.23563e+09 1.24208e+08 1.22152e+09 1.20981e+06 9010.62 132038 601429 0.159362 0 0 0 13153.3 0 0.00652722 0 0.000115244 nan 10.75
100 2.7 50.5988 0 0 50.5988 2.82725 1.33332e+09 1.24208e+08 1.33332e+09 1.31322e+06 8467.63 133261 596465 0.173378 0 0 0 12682 0 0.0057396 0 0.000113434 nan 10.75
101 2.82725 45.0737 0 0 45.0737 2.96049 1.43791e+09 1.24208e+08 1.44253e+09 1.42473e+06 7952.15 134437 591390 0.18855 0 0 0 12182.9 0 0.00502856 0 0.000111563 nan 10.75
102 2.96049 40.0327 0 0 40.0327 3.10001 1.54979e+09 1.24208e+08 1.54887e+09 1.54488e+06 7463.08 135563 586200 0.204969 0 0 0 11659.8 0 0.0043892 0 0.00010964 nan 10.75
103 3.10001 35.4465 0 0 35.4465 3.24611 1.66938e+09 1.24208e+08 1.65212e+09 1.67427e+06 6999.38 136637 580900 0.222727 0 0 0 11116.9 0 0.00381661 0 0.000107673 nan 10.75
104 3.24611 31.2862 0 0 31.2862 3.3991 1.79709e+09 1.24208e+08 1.75204e+09 1.81349e+06 6560.01 137657 575492 0.241925 0 0 0 10558.5 0 0.00330593 0 0.000105668 nan 10.75
105 3.3991 27.5235 0 0 27.5235 3.55929 1.93336e+09 1.24208e+08 1.84843e+09 1.96321e+06 6143.98 138621 569976 0.262669 0 0 0 9988.68 0 0.00285234 0 0.000103633 nan 10.75
106 3.55929 24.1311 0 0 24.1311 3.72704 2.07863e+09 1.24208e+08 1.94109e+09 2.12409e+06 5750.33 139526 564357 0.285072 0 0 0 9411.91 0 0.00245116 0 0.000101577 nan 10.75
107 3.72704 21.0823 0 0 21.0823 3.90269 2.23335e+09 1.24208e+08 2.02985e+09 2.29685e+06 5378.12 140372 558635 0.309256 0 0 0 8832.37 0 0.00209783 0 9.95067e-05 nan 10.75
108 3.90269 18.3515 0 0 18.3515 4.08662 2.39799e+09 1.24208e+08 2.11457e+09 2.48223e+06 5026.42 141156 552814 0.335348 0 0 0 8254.17 0 0.001788 0 9.74305e-05 nan 10.75
109 4.08662 15.914 0 0 15.914 4.27921 2.57302e+09 1.24208e+08 2.19512e+09 2.68102e+06 4694.36 141877 584276 0.340231 0 0 0 7681.27 0 0.00151749 0 9.53559e-05 nan 10.75
110 4.27921 13.746 0 0 13.746 4.48088 2.75892e+09 1.24208e+08 2.27141e+09 2.89403e+06 4381.07 142533 577855 0.368618 0 0 0 7117.37 0 0.00128237 0 9.32904e-05 nan 10.75
111 4.48088 11.8249 0 0 11.8249 4.69206 2.95617e+09 1.24208e+08 2.34337e+09 3.12211e+06 4085.72 143122 571340 0.399198 0 0 0 6565.92 0 0.00107892 0 9.12413e-05 nan 10.75
112 4.69206 10.1292 0 0 10.1292 4.91319 3.16526e+09 1.24208e+08 2.41096e+09 3.36615e+06 3807.49 143644 564732 0.432127 0 0 0 6030.07 0 0.000903682 0 8.92156e-05 nan 10.75
113 4.91319 8.63839 0 0 8.63839 5.14474 3.38669e+09 1.24208e+08 2.47417e+09 3.62706e+06 3545.59 144097 558038 0.467564 0 0 0 5512.6 0 0.000753442 0 8.72201e-05 nan 10.75
114 5.14474 7.33325 0 0 7.33325 5.38721 3.62093e+09 1.24208e+08 2.533e+09 3.90583e+06 3299.28 144480 551260 0.505682 0 0 0 5015.95 0 0.000625239 0 8.52609e-05 nan 10.75
115 5.38721 6.19559 0 0 6.19559 5.6411 3.8685e+09 1.24208e+08 2.5875e+09 4.20343e+06 3067.8 144792 544401 0.546667 0 0 0 4542.17 0 0.000516365 0 8.33439e-05 nan 10.75
116 5.6411 5.20844 0 0 5.20844 5.90696 4.12986e+09 1.24208e+08 2.63773e+09 4.52092e+06 2850.43 145034 537468 0.59071 0 0 0 4092.94 0 0.000424355 0 8.14745e-05 nan 10.75
117 5.90696 4.35592 0 0 4.35592 6.18534 4.40552e+09 1.24208e+08 2.6838e+09 4.85936e+06 2646.5 145203 530466 0.638014 0 0 0 3669.55 0 0.000346981 0 7.96574e-05 nan 10.75
118 6.18534 3.6233 0 0 3.6233 6.47685 4.69595e+09 1.24208e+08 2.72581e+09 5.21988e+06 2455.33 145301 523398 0.688799 0 0 0 3272.89 0 0.000282244 0 7.78968e-05 nan 10.75
119 6.47685 2.99697 0 0 2.99697 6.78209 5.00163e+09 1.24208e+08 2.76392e+09 5.60362e+06 2276.26 145326 516270 0.743295 0 0 0 2903.51 0 0.000228358 0 7.61963e-05 nan 10.75
120 6.78209 2.46438 0 0 2.46438 7.10172 5.323e+09 1.24208e+08 2.79828e+09 6.01178e+06 2108.69 145279 509089 0.801742 0 0 0 2561.61 0 0.000183741 0 7.45588e-05 nan 10.75
121 7.10172 2.01405 0 0 2.01405 7.43642 5.66054e+09 1.24208e+08 2.82906e+09 6.44559e+06 1952 145160 501858 0.8644 0 0 0 2247.09 0 0.000146999 0 7.29866e-05 nan 10.75
122 7.43642 1.63551 0 0 1.63551 7.78689 6.01467e+09 1.24208e+08 2.85648e+09 6.90631e+06 1805.62 144970 494581 0.931545 0 0 0 1959.53 0 0.000116908 0 7.14814e-05 nan 10.75
123 7.78689 1.31927 0 0 1.31927 8.15387 6.38582e+09 1.24208e+08 2.88072e+09 7.39526e+06 1668.98 144709 487269 1.00346 0 0 0 1698.29 0 9.24071e-05 0 7.0044e-05 nan 10.75
124 8.15387 1.05678 0 0 1.05678 8.53815 6.77438e+09 1.24208e+08 2.90202e+09 7.91379e+06 1541.56 144378 479923 1.08045 0 0 0 1462.48 0 7.25744e-05 0 6.86748e-05 nan 10.75
125 8.53815 0.840373 0 0 0.840373 8.94054 7.18076e+09 1.24208e+08 2.92059e+09 8.46329e+06 1422.82 143978 472550 1.16284 0 0 0 1251.03 0 5.6619e-05 0 6.73737e-05 nan 10.75
126 8.94054 0.66321 0 0 0.66321 9.36189 7.60532e+09 1.24208e+08 2.93666e+09 9.04519e+06 1312.29 143510 465156 1.25097 0 0 0 1062.72 0 4.38645e-05 0 6.61398e-05 nan 10.75
127 9.36189 0.519246 0 0 0.519246 9.80311 8.04839e+09 1.24208e+08 2.95045e+09 9.66095e+06 1209.47 142975 457749 1.34519 0 0 0 896.2 0 3.37364e-05 0 6.49719e-05 nan 10.75
128 9.80311 0.403164 0 0 0.403164 10.2651 8.51031e+09 1.24208e+08 2.96219e+09 1.03121e+07 1113.93 142375 450330 1.44591 0 0 0 750.022 0 2.57494e-05 0 6.38683e-05 nan 10.75
129 10.2651 0.310323 0 0 0.310323 10.7489 8.99136e+09 1.24208e+08 2.9721e+09 1.10002e+07 1025.21 141711 442908 1.55352 0 0 0 622.681 0 1.94966e-05 0 6.28268e-05 nan 10.75
